# Wordlist

# DATA
ID	COGID	POS	CONCEPT	DOCULECT	ORIGINAL_CONCEPT	STEDT_SRCID	ORIGINAL_TAXNAME	ORIGINAL_ENTRY	MORPHEMES	NOTE	COGIDS	SOURCE	STEDT_GLOSS	CONCEPTICON_ID	STEDT_REFLEX	IPA	STEDT_CONCEPT	TOKENS	STEDT_RN	ALIGNMENT
1928	775	verb	to hold	Xiandao	hold (a pen) v.	1709.29	Achang (Xiandao) TBL	tʂhop⁵⁵  | 1709.29		bad concept	369	TBL		1448	tʂhop⁵⁵	tʂhop⁵⁵	hold (a pen)	ʈʂʰ o p ⁵⁵	429330	ʈʂʰ o p ⁵⁵
5294	1182	verb	to hold	Rangoon		1709.27				bad concept	368	TBL		1448	kɑ̃i²²	kɑ̃i²²	hold (a pen)	k ɑ̃ i ∼ ²²	429328	k ɑ̃ i ∼ ²²
5736	1182	verb	to hold	Written_Burmese		1709.26			hold	bad concept	368	TBL		1448	koŋ²	koŋ²	hold (a pen)	k ə ŋ ²	429327	k ə - ŋ ²
#
2063	792	verb	to hunt	Achang_Longchuan	hunt	1230.28	Achang (Longchuan) TBL	tɕhet⁵⁵ tauʔ⁵⁵  | 1230.28	deer hunt-suffix		1080 1081	TBL		1435	tɕhet⁵⁵tauʔ⁵⁵	tɕhet⁵⁵tauʔ⁵⁵	hunt	tɕʰ e t ⁵⁵ + t a u ʔ ⁵⁵	407366	tɕʰ e t ⁵⁵ ◦ t a u ʔ ⁵⁵
2065	791	verb	to hunt	Atsi	hunt	1230.3	Atsi [Zaiwa] TBL	ʃŏ²¹ pik²¹  | 1230.30	meat shoot		1079 1083	TBL		1435	ʃŏ²¹pik²¹	ʃŏ²¹pik²¹	hunt	ʃ ŏ ²¹ + p i k ²¹	407368	ʃ ŏ ²¹ ◦ p i k ²¹
2066	791	verb	to hunt	Bola	hunt	1230.32	Bola (Luxi) TBL	ʃă³⁵ pak³¹  | 1230.32	meat shoot		1079 1083	TBL		1435	ʃă³⁵pak³¹	ʃă³⁵pak³¹	hunt	ʃ ă ³⁵ + p a k ³¹	407370	ʃ ă ³⁵ ◦ p a k ³¹
2068	791	verb	to hunt	Lashi	hunt	1230.33	Leqi (Luxi) TBL	ʃo⁵⁵ pəː³¹  | 1230.33	meat shoot		1079 1083	TBL		1435	ʃo⁵⁵pəː³¹	ʃo⁵⁵pəː³¹	hunt	ʃ o ⁵⁵ + p əː ³¹	407371	ʃ o ⁵⁵ ◦ p əː - ³¹
2069	791	verb	to hunt	Maru	hunt	1230.31	Langsu (Luxi) TBL	ʃɔ̆³⁵ pak³¹  | 1230.31	meat shoot		1079 1083	TBL		1435	ʃɔ̆³⁵pak³¹	ʃɔ̆³⁵pak³¹	hunt	ʃ ɔ̆ ³⁵ + p a k ³¹	407369	ʃ ɔ̆ ³⁵ ◦ p a k ³¹
2071	791	verb	to hunt	Xiandao	hunt	1230.29	Achang (Xiandao) TBL	ʂɔ³¹ pɤk⁵⁵  | 1230.29	meat shoot		1079 1083	TBL		1435	ʂɔ³¹pɤk⁵⁵	ʂɔ³¹pɤk⁵⁵	hunt	ʂ ɔ ³¹ + p ɤ k ⁵⁵	407367	ʂ ɔ ³¹ ◦ p ɤ k ⁵⁵
5470	793	verb	to hunt	Rangoon		1230.27					275 1082 1084	TBL		1435	ɑ⁵³mɛ⁵⁵lɑiʔ⁴	ɑ⁵³mɛ⁵⁵lɑiʔ⁴	hunt	ɑ ⁵³ + m ɛ ⁵⁵ + l ɑ i ʔ ⁴	407365	ɑ ⁵³ ◦ m ɛ - ⁵⁵ ◦ l ɑ i ʔ ⁴
5909	793	verb	to hunt	Written_Burmese		1230.26			a-prefix -		275 1082 1084	TBL		1435	ɑ¹mɑi³lok⁴	ɑ¹mɑi³lok⁴	hunt	a ¹ + m a i ³ + l ə k ⁴	407364	a ¹ ◦ m a i ³ ◦ l ə - k ⁴
#
2184	798	verb	to kill	Achang_Longchuan	kill v.	1602.28	Achang (Longchuan) TBL	sat⁵⁵  | 1602.28	kill	bad concept	403	TBL		1417	sat⁵⁵	sat⁵⁵	kill / slaughter (an animal)	s a t ⁵⁵	424240	s a t ⁵⁵
2187	798	verb	to kill	Atsi	kill v.	1602.3	Atsi [Zaiwa] TBL	sat²¹  | 1602.30	kill	bad concept	403	TBL		1417	sat²¹	sat²¹	kill / slaughter (an animal)	s a t ²¹	424242	s a t ²¹
2189	798	verb	to kill	Bola	kill v.	1602.32	Bola (Luxi) TBL	sɛ̱ʔ⁵⁵  | 1602.32	kill	bad concept	403	TBL		1417	sɛ̱ʔ⁵⁵	sɛ̱ʔ⁵⁵	kill / slaughter (an animal)	s ɛ̰ ʔ ⁵⁵	424244	s ɛ̰ ʔ ⁵⁵
2191	798	verb	to kill	Lashi	kill v.	1602.33	Leqi (Luxi) TBL	sa̱ːt⁵⁵  | 1602.33	kill	bad concept	403	TBL		1417	sa̱ːt⁵⁵	sa̱ːt⁵⁵	kill / slaughter (an animal)	s a̰ː t ⁵⁵	424245	s a̰ː t ⁵⁵
2192	798	verb	to kill	Maru	kill v.	1602.31	Langsu (Luxi) TBL	sɛ̱ʔ⁵⁵  | 1602.31		bad concept	403	TBL		1417	sɛ̱ʔ⁵⁵	sɛ̱ʔ⁵⁵	kill / slaughter (an animal)	s ɛ̰ ʔ ⁵⁵	424243	s ɛ̰ ʔ ⁵⁵
2194	798	verb	to kill	Xiandao	kill v.	1602.29	Achang (Xiandao) TBL	sat⁵⁵ phut⁵⁵  | 1602.29	kill	bad concept	403 1096	TBL		1417	sat⁵⁵ phut⁵⁵	sat⁵⁵phut⁵⁵	kill / slaughter (an animal)	s a t ⁵⁵ + pʰ u t ⁵⁵	424241	s a t ⁵⁵ ◦ pʰ u t ⁵⁵
5422	798	verb	to kill	Rangoon		1602.27				bad concept	403	TBL		1417	tθɑʔ⁴	tθɑʔ⁴	kill (a person)	tθ ɑ ʔ ⁴	424239	tθ ɑ ʔ ⁴
5550	7	verb	to kill	Rangoon		1602.27				bad concept	1097	TBL		1417	pɔ²²	pɔ²²	kill / slaughter (an animal)	p ɔ ²²	424271	p ɔ ²²
5862	798	verb	to kill	Written_Burmese		1602.26			kill-1	bad concept	403	TBL		1417	tθɑt⁴	tθɑt⁴	kill (a person)	s a t ⁴	424238	s a t ⁴
5987	7	verb	to kill	Written_Burmese		1602.26			kill-2	bad concept	1097	TBL		1417	pɔ²	pɔ²	kill / slaughter (an animal)	p o ²	424270	p o ²
#
2254	806	verb	to laugh	Bola	laugh	1735.32	Bola (Luxi) TBL	ɣəi⁵⁵  | 1735.32	laugh-smile		414	TBL		1355	ɣəi⁵⁵	ɣəi⁵⁵	laugh / smile	ɣ ə i ⁵⁵	430505	ɣ ə i - ⁵⁵
2258	806	verb	to laugh	Lashi	laugh	1735.33	Leqi (Luxi) TBL	jiː³¹  | 1735.33	laugh-smile		414	TBL		1355	jiː³¹	jiː³¹	laugh / smile	j iː ³¹	430506	j iː - - ³¹
2261	806	verb	to laugh	Maru	laugh	1735.31	Langsu (Luxi) TBL	ɣə³¹  | 1735.31	laugh-smile		414	TBL		1355	ɣə³¹	ɣə³¹	laugh / smile	ɣ ə ³¹	430504	ɣ ə - - ³¹
5483	806	verb	to laugh	Rangoon		1735.27					414	TBL		1355	ji²²	ji²²	laugh / smile	j i ²²	430500	j i - - ²²
5921	806	verb	to laugh	Written_Burmese		1735.26			laugh-smile		414	TBL		1355	rɑj²	rɑj²	laugh / smile	r a j ²	430499	r a - j ²
#
2345	808	verb	to lick	Bola	lick	1674.32	Bola (Luxi) TBL	jaʔ³¹  | 1674.32	lick		424	TBL		319	jaʔ³¹	jaʔ³¹	lick / lap	j a ʔ ³¹	427688	j a ʔ ³¹
2349	808	verb	to lick	Lashi	lick	1674.33	Leqi (Luxi) TBL	jɔːʔ³¹  | 1674.33	lick		424	TBL		319	jɔːʔ³¹	jɔːʔ³¹	lick / lap	j ɔː ʔ ³¹	427689	j ɔː ʔ ³¹
2352	808	verb	to lick	Maru	lick	1674.31	Langsu (Luxi) TBL	jɔʔ³¹  | 1674.31			424	TBL		319	jɔʔ³¹	jɔʔ³¹	lick / lap	j ɔ ʔ ³¹	427687	j ɔ ʔ ³¹
5642	808	verb	to lick	Rangoon		1674.27					424	TBL		319	jɛʔ⁴	jɛʔ⁴	lick / lap	j ɛ ʔ ⁴	427683	j ɛ ʔ ⁴
6078	808	verb	to lick	Written_Burmese		1674.26			lick		424	TBL		319	jɑk⁴	jɑk⁴	lick / lap	j a k ⁴	427682	j a k ⁴
#
2357	810	verb	to lie down	Achang_Longchuan	lie down v.	1661.28	Achang (Longchuan) TBL	ŋ̊a⁵⁵  | 1661.28			1104	TBL		215	ŋ̊a⁵⁵	ŋ̊a⁵⁵	lie down	ŋ̊ a ⁵⁵	427055	ŋ̊ a ⁵⁵
2358	809	verb	to lie down	Atsi	lie down v.	1661.3	Atsi [Zaiwa] TBL	leʔ²¹  | 1661.30	lie-down		425	TBL		215	leʔ²¹	leʔ²¹	lie down	l e ʔ ²¹	427057	l e ʔ ²¹
2359	809	verb	to lie down	Bola	lie down v.	1661.32	Bola (Luxi) TBL	laŋ³⁵  | 1661.32	lie-down		425	TBL		215	laŋ³⁵	laŋ³⁵	lie down	l a ŋ ³⁵	427059	l a ŋ ³⁵
2360	809	verb	to lie down	Lashi	lie down v.	1661.33	Leqi (Luxi) TBL	ləːŋ³¹  | 1661.33			425	TBL		215	ləːŋ³¹	ləːŋ³¹	lie down	l əː ŋ ³¹	427060	l əː ŋ ³¹
2361	809	verb	to lie down	Maru	lie down v.	1661.31	Langsu (Luxi) TBL	laŋ³⁵  | 1661.31			425	TBL		215	laŋ³⁵	laŋ³⁵	lie down	l a ŋ ³⁵	427058	l a ŋ ³⁵
2362	810	verb	to lie down	Xiandao	lie down v.	1661.29	Achang (Xiandao) TBL	ɲɛŋ⁵⁵  | 1661.29			1105	TBL		215	ɲɛŋ⁵⁵	ɲɛŋ⁵⁵	lie down	ɲ ɛ ŋ ⁵⁵	427056	ɲ ɛ ŋ ⁵⁵
5517	10	verb	to lie down	Rangoon		1661.27					996 997 998	TBL		215	tõ⁵⁵lõ⁵⁵ɬɛ⁵⁵	tõ⁵⁵lõ⁵⁵ɬɛ⁵⁵	lie down	t õ ∼ ⁵⁵ + l õ ∼ ⁵⁵ + ɬ ɛ ⁵⁵	427054	t õ ∼ ⁵⁵ ◦ l õ ∼ ⁵⁵ ◦ ɬ ɛ - ⁵⁵
5955	10	verb	to lie down	Written_Burmese		1661.26					996 997 998	TBL		215	tuṁ³luṁ³hlɑi³	tuṁ³luṁ³hlɑi³	lie down	t u m ³ + l u m ³ + l̥ a i ³	427053	t u m ³ ◦ l u m ³ ◦ l̥ a i ³
#
6124	42		to plant (vegetals, rice)	Rangoon	plant (trees)	1774.27	Burmese (Rangoon)	sɑiʔ⁴			944	TBL		1486		sɑiʔ⁴		s ɑ i ʔ ⁴	35843	s ɑ i ʔ ⁴
6181	42		to plant (vegetals, rice)	Atsi	plant (trees)	1774.3	Atsi [Zaiwa]	xo²¹			943	TBL		1486		xo²¹		x o ²¹	43122	x o ²¹
6272	42		to plant (vegetals, rice)	Lashi	plant (trees)	1774.33	Leqi (Luxi)	ʃɔː⁵⁵			943	TBL		1486		ʃɔː⁵⁵		ʃ ɔː ⁵⁵	48426	ʃ ɔː ⁵⁵
6327	42		to plant (vegetals, rice)	Xiandao	plant (trees)	1774.29	Achang (Xiandao)	sɔ³¹	plant-v		943	TBL		1486		sɔ³¹		s ɔ ³¹	39312	s ɔ ³¹
6508	42		to plant (vegetals, rice)	Achang_Longchuan	plant (trees)	1774.28	Achang (Longchuan)	sɔ³¹	plant-v		943	TBL		1486		sɔ³¹		s ɔ ³¹	37621	s ɔ ³¹
6533	42		to plant (vegetals, rice)	Bola	plant (trees)	1774.32	Bola (Luxi)	xa³⁵	plant-v		943	TBL		1486		xa³⁵		x a ³⁵	46726	x a ³⁵
6560	42		to plant (vegetals, rice)	Maru	plant (trees)	1774.31	Langsu (Luxi)	xɔ³⁵			943	TBL		1486		xɔ³⁵		x ɔ ³⁵	44886	x ɔ ³⁵
6602	42		to plant (vegetals, rice)	Written_Burmese	plant (trees)	1774.26	Burmese (Written)	sok⁴			944	TBL		1486		sok⁴		ts o k ⁴	33946	ts o - k ⁴
#
3058	833	verb	to play	Achang_Longchuan	play v. 1	1703.28	Achang (Longchuan) TBL	tseʔ⁵⁵  | 1703.28	play		557	TBL		1413	tseʔ⁵⁵	tseʔ⁵⁵	play / amuse oneself	ts e ʔ ⁵⁵	429043	ts e ʔ ⁵⁵
3060	832	verb	to play	Atsi	play v. 2	1703.3	Atsi [Zaiwa] TBL	ŋji⁵¹ ku̱n⁵⁵  | 1703.30	reside play		1122 556	TBL		1413	ŋji⁵¹ku̱n⁵⁵	ŋji⁵¹ku̱n⁵⁵	play / amuse oneself	ŋ j i ⁵¹ + k ṵ n ⁵⁵	429045	ŋ j i ⁵¹ ◦ k ṵ n ⁵⁵
3062	832	verb	to play	Bola	play v. 2	1703.32	Bola (Luxi) TBL	khɔ̃³⁵ kɔ̱n³¹  | 1703.32	play-1 play-2		1123 556	TBL		1413	khɔ̃³⁵kɔ̱n³¹	khɔ̃³⁵kɔ̱n³¹	play / amuse oneself	kʰ ɔ̃ ∼ ³⁵ + k ɔ̰ n ³¹	429047	kʰ ɔ̃ ∼ ³⁵ ◦ k ɔ̰ n ³¹
3064	18	verb	to play	Lashi	play v. 2	1703.33	Leqi (Luxi) TBL	lu̱ː³³  | 1703.33	play		1124	TBL		1413	lu̱ː³³	lu̱ː³³	play / amuse oneself	l ṵː ³³	429048	l ṵː ³³
3065	832	verb	to play	Maru	play v. 2	1703.31	Langsu (Luxi) TBL	na³¹ ku̱m⁵⁵  | 1703.31	reside play		1122 1361	TBL		1413	na³¹ku̱m⁵⁵	na³¹ku̱m⁵⁵	play / amuse oneself	n a ³¹ + k ṵ m ⁵⁵	429046	n - a ³¹ ◦ k ṵ m ⁵⁵
3067	833	verb	to play	Xiandao	play v. 1	1703.29	Achang (Xiandao) TBL	tsɛʔ⁵⁵  | 1703.29	play		557	TBL		1413	tsɛʔ⁵⁵	tsɛʔ⁵⁵	play / amuse oneself	ts ɛ ʔ ⁵⁵	429044	ts ɛ ʔ ⁵⁵
5292	17	verb	to play	Rangoon		1703.27					1125 1126	TBL		1413	kɑ⁵³sɑ⁵³	kɑ⁵³sɑ⁵³	play / amuse oneself	k ɑ ⁵³ + s ɑ ⁵³	429042	k ɑ ⁵³ ◦ s ɑ ⁵³
5734	17	verb	to play	Written_Burmese		1703.26			dance play		1125 1126	TBL		1413	kɑ¹sɑ³	kɑ¹sɑ³	play / amuse oneself	k a ¹ + ts a ³	429041	k a ¹ ◦ ts a ³
#
3100	835	verb	to pull	Achang_Longchuan	pull / lead (a cow) along v.	1568.28	Achang (Longchuan) TBL	ʂa⁵⁵  | 1568.28	pull		566	TBL		1455	ʂa⁵⁵	ʂa⁵⁵	pull / lead (a cow) along	ʂ a ⁵⁵	422642	ʂ a ⁵⁵
3101	835	verb	to pull	Atsi	pull / lead (a cow) along v.	1568.3	Atsi [Zaiwa] TBL	ʃe⁵¹  | 1568.30	pull		566	TBL		1455	ʃe⁵¹	ʃe⁵¹	pull / lead (a cow) along	ʃ e ⁵¹	422644	ʃ e ⁵¹
3102	835	verb	to pull	Bola	pull / lead (a cow) along v.	1568.32	Bola (Luxi) TBL	ʃɛ⁵⁵  | 1568.32	pull		566	TBL		1455	ʃɛ⁵⁵	ʃɛ⁵⁵	pull / lead (a cow) along	ʃ ɛ ⁵⁵	422646	ʃ ɛ ⁵⁵
3103	835	verb	to pull	Lashi	pull / lead (a cow) along v.	1568.33	Leqi (Luxi) TBL	ʃɛ̱³³  | 1568.33			566	TBL		1455	ʃɛ̱³³	ʃɛ̱³³	pull / lead (a cow) along	ʃ ɛ̰ ³³	422647	ʃ ɛ̰ ³³
3104	835	verb	to pull	Maru	pull / lead (a cow) along v.	1568.31	Langsu (Luxi) TBL	ʃɛ³¹  | 1568.31			566	TBL		1455	ʃɛ³¹	ʃɛ³¹	pull / lead (a cow) along	ʃ ɛ ³¹	422645	ʃ ɛ ³¹
3105	835	verb	to pull	Xiandao	pull / lead (a cow) along v.	1568.29	Achang (Xiandao) TBL	ʂa⁵⁵  | 1568.29			566	TBL		1455	ʂa⁵⁵	ʂa⁵⁵	pull / lead (a cow) along	ʂ a ⁵⁵	422643	ʂ a ⁵⁵
5447	859	verb	to pull	Rangoon		1568.27					567	TBL		1455	shwɛ⁵⁵	shwɛ⁵⁵	pull / lead (a cow) along	sʰ w ɛ ⁵⁵	422641	sʰ w ɛ - ⁵⁵
5886	859	verb	to pull	Written_Burmese		1568.26					567	TBL		1455	shwɑi³	shwɑi³	pull / lead (a cow) along	tsʰ w a i ³	422640	tsʰ w a i ³
#
3143	862	verb	to push	Achang_Longchuan	push / shove v.	1689.28	Achang (Longchuan) TBL	tun³¹  | 1689.28	push		577	TBL		1452	tun³¹	tun³¹	push / shove	t u n ³¹	428384	t u n ³¹
3146	862	verb	to push	Atsi	push / shove v.	1689.3	Atsi [Zaiwa] TBL	tʃu̱n²¹  | 1689.30	push		1127	TBL		1452	tʃu̱n²¹	tʃu̱n²¹	push / shove	tʃ ṵ n ²¹	428386	tʃ ṵ n ²¹
3148	862	verb	to push	Bola	push / shove v.	1689.32	Bola (Luxi) TBL	tʃɔ̱n³⁵  | 1689.32	push		1127	TBL		1452	tʃɔ̱n³⁵	tʃɔ̱n³⁵	push / shove	tʃ ɔ̰ n ³⁵	428388	tʃ ɔ̰ n ³⁵
3150	862	verb	to push	Lashi	push / shove v.	1689.33	Leqi (Luxi) TBL	tuːn³³  | 1689.33	throw		577	TBL		1452	tuːn³³	tuːn³³	push / shove	t uː n ³³	428389	t uː n ³³
3151	862	verb	to push	Maru	push / shove v.	1689.31	Langsu (Luxi) TBL	tʃu̱m³⁵  | 1689.31			1127	TBL		1452	tʃu̱m³⁵	tʃu̱m³⁵	push / shove	tʃ ṵ m ³⁵	428387	tʃ ṵ m ³⁵
3153	862	verb	to push	Xiandao	push / shove v.	1689.29	Achang (Xiandao) TBL	tun³¹  | 1689.29			577	TBL		1452	tun³¹	tun³¹	push / shove	t u n ³¹	428385	t u n ³¹
5672	862	verb	to push	Rangoon		1689.27					577	TBL		1452	tũ⁵⁵	tũ⁵⁵	push / shove	t ũ ∼ ⁵⁵	428383	t ũ ∼ ⁵⁵
6107	862	verb	to push	Written_Burmese		1689.26					577	TBL		1452	ton³	ton³	push / shove	t o n ³	428382	t o n ³
#
3298	813	verb	to reside (live)	Achang_Longchuan	live / reside v.	1452.28	Achang (Longchuan) TBL	ȵɔʔ⁵⁵  | 1452.28	stay-live		599	TBL		1099	ȵɔʔ⁵⁵	ȵɔʔ⁵⁵	live / reside	nʲ ɔ ʔ ⁵⁵	417225	nʲ - ɔ ʔ - ⁵⁵
3300	813	verb	to reside (live)	Atsi	live / reside v.	1452.3	Atsi [Zaiwa] TBL	ŋji⁵¹  | 1452.30	reside		599	TBL		1099	ŋji⁵¹	ŋji⁵¹	live / reside	ŋ j i ⁵¹	417227	ŋ j i - - ⁵¹
3302	813	verb	to reside (live)	Bola	live / reside v.	1452.32	Bola (Luxi) TBL	ŋji⁵⁵  | 1452.32	reside-live		599	TBL		1099	ŋji⁵⁵	ŋji⁵⁵	live / reside	ŋ j i ⁵⁵	417229	ŋ j i - - ⁵⁵
3304	815	verb	to reside (live)	Lashi	live / reside v.	1452.33	Leqi (Luxi) TBL	luːŋ⁵⁵  | 1452.33			1130	TBL		1099	luːŋ⁵⁵	luːŋ⁵⁵	live / reside	l uː ŋ ⁵⁵	417230	l uː ŋ ⁵⁵
3305	813	verb	to reside (live)	Maru	live / reside v.	1452.31	Langsu (Luxi) TBL	na³¹  | 1452.31	reside		599	TBL		1099	na³¹	na³¹	live / reside	n a ³¹	417228	n - a - - ³¹
3307	813	verb	to reside (live)	Xiandao	live / reside v.	1452.29	Achang (Xiandao) TBL	nai⁵⁵  | 1452.29	sit-reside		599	TBL		1099	nai⁵⁵	nai⁵⁵	live / reside	n a i ⁵⁵	417226	n - a - i ⁵⁵
5330	813	verb	to reside (live)	Rangoon		1452.27					599	TBL		1099	ne²²	ne²²	live / reside	n e ²²	417224	n - e - - ²²
5771	813	verb	to reside (live)	Written_Burmese		1452.26			live		599	TBL		1099	ne²	ne²	live / reside	n e ²	417223	n - e - - ²
#
3525	918	verb	to scratch	Achang_Longchuan	scratch (an itch) v.	1530.28	Achang (Longchuan) TBL	khʐən⁵⁵  | 1530.28	scratch	bad concept	630	TBL		1436	khʐən⁵⁵	khʐən⁵⁵	scratch (an itch)	kʰ ʐ ə n ⁵⁵	420873	kʰ ʐ ə n ⁵⁵
3526	918	verb	to scratch	Atsi	scratch (an itch) v.	1530.3	Atsi [Zaiwa] TBL	kjin⁵¹  | 1530.30	scratch-tr	bad concept	630	TBL		1436	kjin⁵¹	kjin⁵¹	scratch (an itch)	k j i n ⁵¹	420875	k j i n ⁵¹
3527	918	verb	to scratch	Bola	scratch (an itch) v.	1530.32	Bola (Luxi) TBL	kjɔ̱n⁵⁵  | 1530.32	scratch-tr	bad concept	630	TBL		1436	kjɔ̱n⁵⁵	kjɔ̱n⁵⁵	scratch (an itch)	k j ɔ̰ n ⁵⁵	420877	k j ɔ̰ n ⁵⁵
3528	918	verb	to scratch	Lashi	scratch (an itch) v.	1530.33	Leqi (Luxi) TBL	kji̱ːn³¹  | 1530.33	scratch	bad concept	630	TBL		1436	kji̱ːn³¹	kji̱ːn³¹	scratch (an itch)	k j ḭː n ³¹	420878	k j ḭː n ³¹
3529	918	verb	to scratch	Maru	scratch (an itch) v.	1530.31	Langsu (Luxi) TBL	kji̱ŋ³¹  | 1530.31		bad concept	630	TBL		1436	kji̱ŋ³¹	kji̱ŋ³¹	scratch (an itch)	k j ḭ ŋ ³¹	420876	k j ḭ ŋ ³¹
3530	918	verb	to scratch	Xiandao	scratch (an itch) v.	1530.29	Achang (Xiandao) TBL	khʐan⁵⁵  | 1530.29	scratch-tr	bad concept	630	TBL		1436	khʐan⁵⁵	khʐan⁵⁵	scratch (an itch)	kʰ ʐ a n ⁵⁵	420874	kʰ ʐ a n ⁵⁵
5636	921	verb	to scratch	Rangoon		1530.27				bad concept	1145 1146 631	TBL		1436	ɑ⁵³jɑ⁵⁵phjɑuʔ⁴	ɑ⁵³jɑ⁵⁵pʰjɑuʔ⁴	scratch (an itch)	ɑ ⁵³ + j ɑ ⁵⁵ + pʰ j ɑ u ʔ ⁴	420872	ɑ ⁵³ ◦ j ɑ ⁵⁵ ◦ pʰ j ɑ u ʔ ⁴
6072	921	verb	to scratch	Written_Burmese		1530.26			a-prefix itch	bad concept	1145 1146 631	TBL		1436	ɑ¹jɑ³phjɔk⁴	ɑ¹jɑ³pʰjɔk⁴	scratch (an itch)	a ¹ + j a ³ + pʰ j o k ⁴	420871	a ¹ ◦ j a ³ ◦ pʰ j o - k ⁴
#
3556	922	verb	to see	Achang_Longchuan	see v.	1471.28	Achang (Longchuan) TBL	en³¹ mʐaŋ⁵⁵  | 1471.28	see		1153 639	TBL		1409	en³¹mʐaŋ⁵⁵	en³¹mʐaŋ⁵⁵	see	e n ³¹ + m ʐ a ŋ ⁵⁵	418073	e n ³¹ ◦ m ʐ a ŋ ⁵⁵
3559	922	verb	to see	Atsi	see v.	1471.3	Atsi [Zaiwa] TBL	mjaŋ⁵¹  | 1471.30	see		639	TBL		1409	mjaŋ⁵¹	mjaŋ⁵¹	see	m j a ŋ ⁵¹	418075	m j a ŋ ⁵¹
3561	922	verb	to see	Bola	see v.	1471.32	Bola (Luxi) TBL	mjɔ̃⁵⁵  | 1471.32	see		639	TBL		1409	mjɔ̃⁵⁵	mjɔ̃⁵⁵	see	m j ɔ̃ ∼ ⁵⁵	418077	m j ɔ̃ ∼ ⁵⁵
3565	922	verb	to see	Lashi	see v.	1471.33	Leqi (Luxi) TBL	mjaːŋ³¹  | 1471.33	see		639	TBL		1409	mjaːŋ³¹	mjaːŋ³¹	see	m j aː ŋ ³¹	418078	m j aː ŋ ³¹
3567	922	verb	to see	Maru	see v.	1471.31	Langsu (Luxi) TBL	mjɔ̃³¹  | 1471.31	see		639	TBL		1409	mjɔ̃³¹	mjɔ̃³¹	see	m j ɔ̃ ∼ ³¹	418076	m j ɔ̃ ∼ ³¹
3569	922	verb	to see	Xiandao	see v.	1471.29	Achang (Xiandao) TBL	mʐaŋ⁵⁵  | 1471.29	see		639	TBL		1409	mʐaŋ⁵⁵	mʐaŋ⁵⁵	see	m ʐ a ŋ ⁵⁵	418074	m ʐ a ŋ ⁵⁵
5322	922	verb	to see	Rangoon		1471.27					639	TBL		1409	mjĩ²²	mjĩ²²	see	m j ĩ ∼ ²²	418072	m j ĩ ∼ ²²
5763	922	verb	to see	Written_Burmese		1471.26					639	TBL		1409	mrɑŋ²	mrɑŋ²	see	m r a ŋ ²	418071	m r a ŋ ²
#
3671	929	verb	to shoot (an arrow)	Achang_Longchuan	shoot (an arrow) v.	1611.28	Achang (Longchuan) TBL	pək⁵⁵  | 1611.28	shoot		388	TBL		1172	pək⁵⁵	pək⁵⁵	shoot (an arrow)	p ə k ⁵⁵	424673	p ə k ⁵⁵
3674	929	verb	to shoot (an arrow)	Atsi	shoot (an arrow) v.	1611.3	Atsi [Zaiwa] TBL	pik²¹  | 1611.30	shoot		388	TBL		1172	pik²¹	pik²¹	shoot (an arrow)	p i k ²¹	424675	p i k ²¹
3676	929	verb	to shoot (an arrow)	Bola	shoot (an arrow) v.	1611.32	Bola (Luxi) TBL	pak³¹  | 1611.32	shoot		388	TBL		1172	pak³¹	pak³¹	shoot (an arrow)	p a k ³¹	424677	p a k ³¹
3679	929	verb	to shoot (an arrow)	Lashi	shoot (an arrow) v.	1611.33	Leqi (Luxi) TBL	pəːk³¹  | 1611.33	shoot		388	TBL		1172	pəːk³¹	pəːk³¹	shoot (an arrow)	p əː k ³¹	424678	p əː k ³¹
3680	929	verb	to shoot (an arrow)	Maru	shoot (an arrow) v.	1611.31	Langsu (Luxi) TBL	pak³¹  | 1611.31	shoot		388	TBL		1172	pak³¹	pak³¹	shoot (an arrow)	p a k ³¹	424676	p a k ³¹
3682	929	verb	to shoot (an arrow)	Xiandao	shoot (an arrow) v.	1611.29	Achang (Xiandao) TBL	pɤk⁵⁵  | 1611.29	shoot		388	TBL		1172	pɤk⁵⁵	pɤk⁵⁵	shoot (an arrow)	p ɤ k ⁵⁵	424674	p ɤ k ⁵⁵
5683	929	verb	to shoot (an arrow)	Rangoon		1611.27					388	TBL		1172	piʔ⁴	piʔ⁴	shoot (an arrow)	p i ʔ ⁴	424672	p i ʔ ⁴
6118	929	verb	to shoot (an arrow)	Written_Burmese		1611.26			shoot-throw		388	TBL		1172	pɑs⁴	pɑs⁴	shoot (an arrow)	p a ts ⁴	424671	p a ts ⁴
#
3725	937	verb	to sing	Achang_Longchuan	sing	1184.28	Achang (Longchuan) TBL	siaŋ³⁵ ɕiaŋ⁵⁵  | 1184.28	song sing		999 999	TBL		1261	siaŋ³⁵ɕiaŋ⁵⁵	siaŋ³⁵ɕiaŋ⁵⁵	sing	s i a ŋ ³⁵ + ɕ i a ŋ ⁵⁵	405306	s i a ŋ ³⁵ ◦ s i a ŋ ³⁵
3728	938	verb	to sing	Atsi	sing	1184.3	Atsi [Zaiwa] TBL	tho⁵¹  | 1184.30	sing		664	TBL		1261	tho⁵¹	tho⁵¹	sing	tʰ o ⁵¹	405308	tʰ o ⁵¹
