ID	rn	reflex	GLOSS	gfn	srcabbr	lgid	language	srcid
392	473545	chagodot-	stumble	v	SVB-GA	1973	Atong	
393	473546	chai-	look (at), to watch	v	SVB-GA	1973	Atong	
394	473547	-chai	try to V, V and see	evsp	SVB-GA	1973	Atong	
395	473548	chai•si-	hate	v	SVB-GA	1973	Atong	
396	473549	chaikhaw-	spy	v	SVB-GA	1973	Atong	
397	473550	chaira	traditional song	n	SVB-GA	1973	Atong	
398	473551	chairuru-	look around	v	SVB-GA	1973	Atong	
399	473552	chaisi-	annoyed by the looks of something	be v.	SVB-GA	1973	Atong	
400	473553	chaithum-	guard, to watch over	v	SVB-GA	1973	Atong	
401	473554	chaitunggaba	watchman	n	SVB-GA	1973	Atong	
402	473555	chak	classifier for leaves	clf	SVB-GA	1973	Atong	
403	473556	chak	arm, hand	n	SVB-GA	1973	Atong	
404	473557	-chak	leaf	n	SVB-GA	1973	Atong	
405	473558	chak-	ignite	v	SVB-GA	1973	Atong	
406	473559	chak chok	hand	n khjyksai	SVB-GA	1973	Atong	
407	473560	chaka	wheel	n	SVB-GA	1973	Atong	
408	473561	chak◦chuk	elbow	n	SVB-GA	1973	Atong	
409	473562	chak◦gy◦dok	wrist	n	SVB-GA	1973	Atong	
410	473563	chakgytok	underarm	n	SVB-GA	1973	Atong	
411	473564	chak◦khawak	hollow part of the elbow, elbow pit	n	SVB-GA	1973	Atong	
412	473565	chakkhop	glove	n	SVB-GA	1973	Atong	
413	473566	cha◦kol	servant	n	SVB-GA	1973	Atong	
414	473567	chak◦pha	palm of the hand	n	SVB-GA	1973	Atong	
415	473568	chak◦pha◦khung	back of the hand	n	SVB-GA	1973	Atong	
416	473569	chak◦phong	arm, upper arm	n	SVB-GA	1973	Atong	
417	473570	cak◦phung	arm, upper arm	n	SVB-GA	1973	Atong	
418	473571	chak◦si	finger	n	SVB-GA	1973	Atong	
419	473572	chaksigysep	space in between the fingers	n	SVB-GA	1973	Atong	
420	473573	chak◦si◦jotram	index finger	n	SVB-GA	1973	Atong	
421	473574	chaksijywbydyi	thumb	n	SVB-GA	1973	Atong	
422	473575	chaksikhol	fingernail	n	SVB-GA	1973	Atong	
423	473576	chak◦sikhum	back of the hand	n	SVB-GA	1973	Atong	
424	473577	chak◦si◦rengma	little finger	n	SVB-GA	1973	Atong	
425	473578	chaksiweng	knuckles	n	SVB-GA	1973	Atong	
426	473579	chak◦syrong-	stretch your arm	v	SVB-GA	1973	Atong	
427	473580	chakwak	classifier for handfuls	clf	SVB-GA	1973	Atong	
428	473581	chal-	support	v	SVB-GA	1973	Atong	
429	473582	chal-	sow or plant by making a hole in the ground with a stick and putting the seed into the hole	v	SVB-GA	1973	Atong	
430	473583	chalak	cunning, clever	adj2	SVB-GA	1973	Atong	
431	473584	chalgaba	support	n	SVB-GA	1973	Atong	
432	473585	chamai	1. marriageable female cousin, 2. the relation of female cousins from intermarriageable families, 3. the relation of the parents of a married couple, 4. girlfriend, lover, sweetheart	n	SVB-GA	1973	Atong	
433	473586	chame	1. marriageable female cousin, 2. the relation of female cousins from intermarriageable families, 3. the relation of the parents of a married couple, 4. girlfriend, lover, sweetheart	n	SVB-GA	1973	Atong	
434	473587	chanchi-	think (about/of)	vB	SVB-GA	1973	Atong	
435	473588	chanchichyp-	suppose	v	SVB-GA	1973	Atong	
436	473589	chanchok-	lean on	v	SVB-GA	1973	Atong	
437	473590	chanchora	sparrow	n	SVB-GA	1973	Atong	
438	473591	chanchura	sparrow	n	SVB-GA	1973	Atong	
439	473592	chanet-	put on the fire	v	SVB-GA	1973	Atong	
440	473593	chang	who?	interr	SVB-GA	1973	Atong	
441	473594	-chang	multiplied by, times (only used in compound numerals with khol 'twenty')	bound	SVB-GA	1973	Atong	
442	473595	-chang	V suddenly	evsp	SVB-GA	1973	Atong	
443	473596	chang•ai	moon	n	SVB-GA	1973	Atong	
444	473597	changba	somebody, someone	prof	SVB-GA	1973	Atong	
445	473598	changchon	waist	n	SVB-GA	1973	Atong	
446	473599	changgaba	whoever	prof	SVB-GA	1973	Atong	
447	473600	chanpat-	build a bamboo bridge	v	SVB-GA	1973	Atong	
448	473601	chanpheng-	defend	vdat	SVB-GA	1973	Atong	
449	473602	-chap	V along with	evsp	SVB-GA	1973	Atong	
450	473603	chap-	stand (be in standing position)	v	SVB-GA	1973	Atong	
451	473604	chapchap	close together (as in a crowd)	adv	SVB-GA	1973	Atong	
452	473605	chara	mother's brothers	n	SVB-GA	1973	Atong	
453	473606	chara	sapling	n	SVB-GA	1973	Atong	
454	473607	charamong	mother's eldest brother	n	SVB-GA	1973	Atong	
455	473608	charanga	fifteen	num	SVB-GA	1973	Atong	
456	473609	chasong	generation, era	n	SVB-GA	1973	Atong	
457	473610	chat-	thick (of substances and things), bulky	adj1	SVB-GA	1973	Atong	
458	473611	chat-	fixed together (like a stapled pile of paper or a pile of wood etc.)	be v.	SVB-GA	1973	Atong	
459	473612	chat-	promise	v	SVB-GA	1973	Atong	
460	473613	chatgyk	eight	num	SVB-GA	1973	Atong	
461	473614	chaw	splash! the sound of something plunging into the water	onom	SVB-GA	1973	Atong	
462	473615	chaw-	go by boat, to stream (of a river)	v	SVB-GA	1973	Atong	
463	473616	chaw(•)-	winnow	v	SVB-GA	1973	Atong	
464	473617	chaw•-	stream (of water in a river), to drown	v	SVB-GA	1973	Atong	
465	473618	chaw•ki	big knife with a curled blade	n	SVB-GA	1973	Atong	
466	473619	chaw•kyi	big knife with a curled blade	n	SVB-GA	1973	Atong	
467	473620	chengkui	big knife with a curled blade	n	SVB-GA	1973	Atong	
468	473621	chek	net, fishing net	n	SVB-GA	1973	Atong	
469	473622	chek	ten	num	SVB-GA	1973	Atong	
470	473623	chek-	cold	adj1	SVB-GA	1973	Atong	
471	473624	cheknai	day after tomorrow	adv	SVB-GA	1973	Atong	
472	473625	chel	bosom of a man	n	SVB-GA	1973	Atong	
473	473626	chelbak	chest	n	SVB-GA	1973	Atong	
474	473627	chelku	rib cage	n	SVB-GA	1973	Atong	
475	473628	chem•-	melt away, to burn up	v	SVB-GA	1973	Atong	
476	473629	chen	chain, zip fastener, zipper, zip	n	SVB-GA	1973	Atong	
477	473630	-cheng	V first	evsp	SVB-GA	1973	Atong	
478	473631	cheng•-	light	adj1	SVB-GA	1973	Atong	
479	473632	cheng•khu	ginger	n	SVB-GA	1973	Atong	
480	473633	chengchangbengchang	noise, racket	n	SVB-GA	1973	Atong	
481	473634	chengcheng	tamarind	n	SVB-GA	1973	Atong	
482	473635	chengchengmachok	spider with a long stomach with yellow stripes which can be fried and eaten	n	SVB-GA	1973	Atong	
483	473636	chenggang-	upright, to be erect	be v.	SVB-GA	1973	Atong	
484	473637	cheng◦khyna	jaw	n	SVB-GA	1973	Atong	
485	473638	chengkhyw	ginger	n	SVB-GA	1973	Atong	
486	473639	-chep	V alone	evsp	SVB-GA	1973	Atong	
487	473640	chep-	milk	v	SVB-GA	1973	Atong	
488	473641	chep-	release contained air or water, to leak	v	SVB-GA	1973	Atong	
489	473642	chep-	imprisoned, to be caught	be v.	SVB-GA	1973	Atong	
490	473643	chep-	close	v	SVB-GA	1973	Atong	
491	473644	chepchap chepchap	sound of a mouse	onom	SVB-GA	1973	Atong	
492	473645	chepchep chepchap	squeak squeak (sound of a mouse)	onom	SVB-GA	1973	Atong	
493	473646	cherym-	heavy	adj1	SVB-GA	1973	Atong	
494	473647	chet-	tear clothes	v	SVB-GA	1973	Atong	
495	473648	chetpyrak-	tear apart	v	SVB-GA	1973	Atong	
496	473649	chew•khyi	big knife	n	SVB-GA	1973	Atong	
497	473650	chi	ten (only used in compound numerals)	num	SVB-GA	1973	Atong	
498	473651	-chi	locative enclitic	encl.phr.cl	SVB-GA	1973	Atong	
499	473652	chi bri	fourteen	num	SVB-GA	1973	Atong	
500	473653	chi chat	eighteen	num	SVB-GA	1973	Atong	
501	473654	chi dok	sixteen	num	SVB-GA	1973	Atong	
502	473655	chi ni	twelve	num	SVB-GA	1973	Atong	
503	473656	chi sykhu	nineteen	num	SVB-GA	1973	Atong	
504	473657	chi syni	seventeen	num	SVB-GA	1973	Atong	
505	473658	chi tham	thirteen	num	SVB-GA	1973	Atong	
506	473659	-chichi	V with force, to V into pieces	evsp	SVB-GA	1973	Atong	
507	473660	chichot	small inedible jackfruit	n	SVB-GA	1973	Atong	
508	473661	chichu-	blister	v	SVB-GA	1973	Atong	
509	473662	chichugaba	blister	n	SVB-GA	1973	Atong	
510	473663	chigi	type of plant	n	SVB-GA	1973	Atong	
511	473664	-chik	V as long as you can	evsp	SVB-GA	1973	Atong	
512	473665	chikarak-	joke	v	SVB-GA	1973	Atong	
513	473666	-chikchak	swarming	evsp	SVB-GA	1973	Atong	
514	473667	chikchak wekwak	swarming around something like fish around bait	adv	SVB-GA	1973	Atong	
515	473668	chin	sign	n	SVB-GA	1973	Atong	
516	473669	chin•thai	melon	n	SVB-GA	1973	Atong	
517	473670	chinara	lemon	n	SVB-GA	1973	Atong	
518	473671	ching	classifier for bamboo shoots	clf	SVB-GA	1973	Atong	
519	473672	ching•pheng	aslant, slant	adj2	SVB-GA	1973	Atong	
520	473673	chingchongphyrot	type of white edible mushroom	n	SVB-GA	1973	Atong	
521	473674	chomchomphyrot	type of white edible mushroom	n	SVB-GA	1973	Atong	
522	473675	chini	sugar	n	SVB-GA	1973	Atong	
523	473676	chinik	dirt on your body	n	SVB-GA	1973	Atong	
524	473677	chinkak	type of plant	n	SVB-GA	1973	Atong	
525	473678	chip-	imprisoned, to be caught	be v.	SVB-GA	1973	Atong	
526	473679	chirokhana	zoo	n	SVB-GA	1973	Atong	
527	473680	chisat-	vomit, to throw up, to barf	v	SVB-GA	1973	Atong	
528	473681	chisol	cross	n	SVB-GA	1973	Atong	
529	473682	chit-	tear, rip	v	SVB-GA	1973	Atong	
530	473683	chit sa	eleven	num	SVB-GA	1973	Atong	
531	473684	chithong-	tear cloths to shreds	v	SVB-GA	1973	Atong	
532	473685	chiti	letter	n	SVB-GA	1973	Atong	
533	473686	chiwal-	trade, to deal in, to do business in	v	SVB-GA	1973	Atong	
534	473687	cho•chep-	crumpled	be v.	SVB-GA	1973	Atong	
535	473688	cho•sa	a little bit	adv	SVB-GA	1973	Atong	
536	473689	cho•isa	a little bit	adv	SVB-GA	1973	Atong	
537	473690	cho•mot	actually, really	adv/evsp	SVB-GA	1973	Atong	
538	473691	chong•mot	actually, really	adv/evsp	SVB-GA	1973	Atong	
539	473692	chogop-	fully bent but not touching the ground (used only with plants)	v	SVB-GA	1973	Atong	
540	473693	chogyp-	break off and fall down (for branches and big leaves)	v	SVB-GA	1973	Atong	
541	473694	chok	classifier for bunches or small heaps	clf	SVB-GA	1973	Atong	
542	473695	chok-	scoop, serve up, dish up, dish out	v	SVB-GA	1973	Atong	
543	473696	choka-	taken apart, to be disassembled, to be torn	be v.	SVB-GA	1973	Atong	
544	473697	choka-	cut off	v	SVB-GA	1973	Atong	
545	473698	chokchok-	sharpen (a pointy object)	v	SVB-GA	1973	Atong	
546	473699	chokdeng	throat	n	SVB-GA	1973	Atong	
547	473700	chokdeng	end of a pointy object	n	SVB-GA	1973	Atong	
548	473701	choket-	scoop (for solid substances)	v	SVB-GA	1973	Atong	
549	473702	chokhoi	fishing basket made of bamboo	n	SVB-GA	1973	Atong	
550	473703	choki	chair	n	SVB-GA	1973	Atong	
551	473704	chokida	warden	n	SVB-GA	1973	Atong	
552	473705	choklet	sweet, chocolate	n	SVB-GA	1973	Atong	
553	473706	chok◦set-	scoop away	v	SVB-GA	1973	Atong	
554	473707	chol	classifier for ways, roads, paths and rivers	clf	SVB-GA	1973	Atong	
555	473708	chol	idea	n	SVB-GA	1973	Atong	
556	473709	chola	shirt	n	SVB-GA	1973	Atong	
557	473710	cholwat	space	n	SVB-GA	1973	Atong	
558	473711	chom-	stack, to pile up, to fuck	v	SVB-GA	1973	Atong	
559	473712	chom•	classifier for little piles of fruit	clf	SVB-GA	1973	Atong	
560	473713	chong	classifier for iron nails	clf	SVB-GA	1973	Atong	
561	473714	chong•	insect, bug, lice	n	SVB-GA	1973	Atong	
562	473715	chong•su	caterpillar	n	SVB-GA	1973	Atong	
563	473716	chongchang	bird cage made of bamboo	n	SVB-GA	1973	Atong	
564	473717	chongchyro-	squat	v	SVB-GA	1973	Atong	
565	473718	-chomot	V determinedly, V certainly, V definitely	evsp	SVB-GA	1973	Atong	
566	473719	-chongmot	V determinedly, V certainly, V definitely	evsp	SVB-GA	1973	Atong	
567	473720	chonnyk-	look down on	v	SVB-GA	1973	Atong	
568	473721	chot-	tear (off)	v	SVB-GA	1973	Atong	
569	473722	chu•-	wrap into something	v	SVB-GA	1973	Atong	
570	473723	chu•ret	stuck	adv	SVB-GA	1973	Atong	
571	473724	chu•sok-	succeed	v	SVB-GA	1973	Atong	
572	473725	chuduk-	turn upside down, to turn over	v	SVB-GA	1973	Atong	
573	473726	chugup-	on its side	be v.	SVB-GA	1973	Atong	
574	473727	chugup-	cover with a lid	v	SVB-GA	1973	Atong	
575	473728	chui	interjection to chase away a domestic animal such as a pig	interj	SVB-GA	1973	Atong	
576	473729	chuki	chair	n	SVB-GA	1973	Atong	
577	473730	chuli-	useful	be v.	SVB-GA	1973	Atong	
578	473731	chultet-	shake off	v	SVB-GA	1973	Atong	
579	473732	chun	trump	n	SVB-GA	1973	Atong	
580	473733	chun	limestone (in ground form)	n	SVB-GA	1973	Atong	
581	473734	chung-	big	adj1	SVB-GA	1973	Atong	
582	473735	chunggalgal-	grow up, to become an adult	v	SVB-GA	1973	Atong	
583	473736	chungtaw-	grow	v	SVB-GA	1973	Atong	
584	473737	chungthai	big bosom	n	SVB-GA	1973	Atong	
585	473738	chup	fully dressed, with all your clothes on, wearing whatever it is you are wearing	adv	SVB-GA	1973	Atong	
586	473739	churi	knife (Hindi छुरि)	n	SVB-GA	1973	Atong	
587	473740	churu	very little food	n	SVB-GA	1973	Atong	
588	473741	chuwil chuwal	spinning	adv	SVB-GA	1973	Atong	
589	473742	chuwyng chuwang	with a spinning head, dizzily	adv	SVB-GA	1973	Atong	
590	473743	chybym	forehead	n	SVB-GA	1973	Atong	
591	473744	chyduk-	turn upside down, to turn over	v	SVB-GA	1973	Atong	
592	473745	chygyl	type of eel	n	SVB-GA	1973	Atong	
593	473746	chygyp-	fall face down on the ground	v	SVB-GA	1973	Atong	
594	473747	chyhyl	type of snail	n	SVB-GA	1973	Atong	
595	473748	chyi-	vexing, irritatingly boring, irritatingly tiring	adj1	SVB-GA	1973	Atong	
596	473749	chyi-	try	v	SVB-GA	1973	Atong	
597	473750	-chyi	try to V, V and see	evsp	SVB-GA	1973	Atong	
598	473751	chyi•-	tired	adj1	SVB-GA	1973	Atong	
599	473752	chyigyk	ten	num	SVB-GA	1973	Atong	
600	473753	chyk-	cold	adj1	SVB-GA	1973	Atong	
601	473754	-chyk	V as long as you can	evsp	SVB-GA	1973	Atong	
602	473755	chykyw	nine	num	SVB-GA	1973	Atong	
603	473756	chym	irrealis enclitic or particle	encl.cl/prtcl	SVB-GA	1973	Atong	
604	473757	chym•-	chew	v	SVB-GA	1973	Atong	
605	473758	chymbuk	magnet	n	SVB-GA	1973	Atong	
606	473759	chympyret-	hit with your fist, to crash head-on	v	SVB-GA	1973	Atong	
607	473760	chyn-	offer to the dead	v	SVB-GA	1973	Atong	
608	473761	chyndyk	domestic water buffalo	n	SVB-GA	1973	Atong	
609	473762	chyng•-	bright	adj1	SVB-GA	1973	Atong	
610	473763	chyng•-	burn	v	SVB-GA	1973	Atong	
611	473764	chyng•chet-	glitter	v	SVB-GA	1973	Atong	
612	473765	chyngaba	offer to a dead person	n	SVB-GA	1973	Atong	
613	473766	chyngmat	comb of a rooster	n	SVB-GA	1973	Atong	
614	473767	-chyp	V wastefully, V unsuccessfully, V completely	evsp	SVB-GA	1973	Atong	
615	473768	chyp-	close	v	SVB-GA	1973	Atong	
616	473769	chyp-	imprison, lock up/be imprisoned, be caught	v	SVB-GA	1973	Atong	
617	473770	chyp	fully dressed, with all your clothes on, wearing whatever it is you are wearing	adv	SVB-GA	1973	Atong	
618	473771	chyrym-	heavy	adj1	SVB-GA	1973	Atong	
619	473772	chys	interjection of disapproval	interj	SVB-GA	1973	Atong	
620	473773	chyw	rice beer, alcohol, wine, liquor	n	SVB-GA	1973	Atong	
621	473774	chyw•	new young leaves of a tree	n	SVB-GA	1973	Atong	
622	473775	chyw•-	high, steep	adj1	SVB-GA	1973	Atong	
623	473776	chywgyn	festival of the dead	n	SVB-GA	1973	Atong	
624	473777	chywgyn-	celebrate the festival of the dead	v	SVB-GA	1973	Atong	
625	473778	da·rat-	fall down (for person)	v	SVB-GA	1973	Atong	
626	473779	daba	coconut	n	SVB-GA	1973	Atong	
627	473780	dabat	since, from, until (indicating a limit in time)	postp	SVB-GA	1973	Atong	
628	473781	dabogos	skewer	n	SVB-GA	1973	Atong	
629	473782	dachang	type of shrub	n	SVB-GA	1973	Atong	
630	473783	datchang	type of shrub	n	SVB-GA	1973	Atong	
631	473784	dada	elder brother	n	SVB-GA	1973	Atong	
632	473785	dagi	scar	n	SVB-GA	1973	Atong	
633	473786	dai-	bigger, greater	be v.	SVB-GA	1973	Atong	
634	473787	dai•-	wash away (as in a landslide)	v	SVB-GA	1973	Atong	
635	473788	daijol-	overstay	v	SVB-GA	1973	Atong	
636	473789	dainingrum	dining room	n	SVB-GA	1973	Atong	
637	473790	dairamphin•-	work overtime	v	SVB-GA	1973	Atong	
638	473791	dairukruk-	become more and more	v	SVB-GA	1973	Atong	
639	473792	dak	freckle	n	SVB-GA	1973	Atong	
640	473793	dak-	spit	v	SVB-GA	1973	Atong	
641	473794	dakal	witch	n	SVB-GA	1973	Atong	
642	473795	dakan-	dress someone else	v	SVB-GA	1973	Atong	
643	473796	dakang	previously	adv	SVB-GA	1973	Atong	
644	473797	dakang	ago, before	postp	SVB-GA	1973	Atong	
645	473798	dakang	past, in the past, before, earlier	tw	SVB-GA	1973	Atong	
646	473799	dakanggaba	first	adj1	SVB-GA	1973	Atong	
647	473800	dakanggaba	first, the first time	adv	SVB-GA	1973	Atong	
648	473801	dakham	very small wooden stool	n	SVB-GA	1973	Atong	
649	473802	dakmanda	long women's dress tied around the waist, skirt	n	SVB-GA	1973	Atong	
650	473803	dala	round bamboo mat (also called damplak)	n	SVB-GA	1973	Atong	
651	473804	dala	branch of a tree not directly attached to the trunk, young plant	n	SVB-GA	1973	Atong	
652	473805	daldi	beloved person, love, darling	n	SVB-GA	1973	Atong	
653	473806	dalibibi	doll	n	SVB-GA	1973	Atong	
654	473807	dalim	pomegranate	n	SVB-GA	1973	Atong	
655	473808	dam	classifier for villages	clf	SVB-GA	1973	Atong	
656	473809	dam	price	n	SVB-GA	1973	Atong	
657	473810	dam	bamboo mat	n	SVB-GA	1973	Atong	
658	473811	-dam	place	bound	SVB-GA	1973	Atong	
659	473812	-dam	V truly	evsp	SVB-GA	1973	Atong	
660	473813	dam	"bam!" "Thud!" sound of something heavy hitting the ground	onom	SVB-GA	1973	Atong	
661	473814	dama	drum	n	SVB-GA	1973	Atong	
662	473815	-damdam	V in different places, V one after the other, V continuously	evsp	SVB-GA	1973	Atong	
663	473816	damdyl	bamboo mat used as the side of a house	n	SVB-GA	1973	Atong	
664	473817	damplak	round bamboo mat (also called dala)	n	SVB-GA	1973	Atong	
665	473818	damthol	rolled up mat	n	SVB-GA	1973	Atong	
666	473819	dan-	spread out, to lay out (mats etc.)	v	SVB-GA	1973	Atong	
667	473820	dan-	spread	v	SVB-GA	1973	Atong	
668	473821	dandan-	pressed with your back against something, to lean against something	be v.	SVB-GA	1973	Atong	
669	473822	dang•-	enter, to go/come in	v	SVB-GA	1973	Atong	
670	473823	dang•-	enter into a mental state, to start	vphase	SVB-GA	1973	Atong	
671	473824	dangkhym-	collapse	v	SVB-GA	1973	Atong	
672	473825	dangthym-	collapse (of a road or bridge), to go into a hole	v	SVB-GA	1973	Atong	
673	473826	danyl	shield	n	SVB-GA	1973	Atong	
674	473827	-dap	V on top, V more, V and add	evsp	SVB-GA	1973	Atong	
675	473828	dap-	on top, to press, keep together by force, pinch together, to pinch, to crush, to stack	be v.	SVB-GA	1973	Atong	
676	473829	dapet	insipid, not tasty	adv	SVB-GA	1973	Atong	
677	473830	darai	sword	n	SVB-GA	1973	Atong	
678	473831	-darang	plural enclitic	encl.phr	SVB-GA	1973	Atong	
679	473832	darangba	anybody, anyone, nobody, no one	prof	SVB-GA	1973	Atong	
680	473833	dareng	edge	n	SVB-GA	1973	Atong	
681	473834	dari-	commit adultery, to have sex, to be a bad person, to behave badly	v	SVB-GA	1973	Atong	
682	473835	dau•sik	parrot	n	SVB-GA	1973	Atong	
683	473836	daw-	open, to peel	v	SVB-GA	1973	Atong	
684	473837	daw•-	bird (bound form taw• 'chicken, bird')	n	SVB-GA	1973	Atong	
685	473838	daw•blok	bulbul bird	n	SVB-GA	1973	Atong	
686	473839	daw•◦gamdot	eagle	n	SVB-GA	1973	Atong	
687	473840	daw•gep	duck	n	SVB-GA	1973	Atong	
688	473841	daw•kha	black crow	n	SVB-GA	1973	Atong	
689	473842	daw•kharasun	crow onion, type of onion	n	SVB-GA	1973	Atong	
690	473843	daw•kruha•sym	green pigeon	n	SVB-GA	1973	Atong	
691	473844	daw•kyru	pigeon	n	SVB-GA	1973	Atong	
692	473845	daw•phaw	owl	n	SVB-GA	1973	Atong	
693	473846	daw•◦phylgym	type of big eagle	n	SVB-GA	1973	Atong	
694	473847	daw•◦reng	eagle	n	SVB-GA	1973	Atong	
695	473848	daw•sik	parrot	n	SVB-GA	1973	Atong	
696	473849	dawel-	circular	be v.	SVB-GA	1973	Atong	
697	473850	de	o.k. then, well	inter	SVB-GA	1973	Atong	
698	473851	de•et-	shit, to do number two	v	SVB-GA	1973	Atong	
699	473852	de•theng	he/she, third person singular pronoun referring to animates	ppron	SVB-GA	1973	Atong	
700	473853	de•thengtheng	they, third person plural pronoun referring to animates	ppron	SVB-GA	1973	Atong	
701	473854	dekdek-	shiver, to tremble	v	SVB-GA	1973	Atong	
702	473855	dekoresyn	decoration	n	SVB-GA	1973	Atong	
703	473856	del-	sting (of a bee etc.)	v	SVB-GA	1973	Atong	
704	473857	delang	little house for the spirit of a dead person	n	SVB-GA	1973	Atong	
705	473858	dem•-	fold	v	SVB-GA	1973	Atong	
706	473859	demdong-	weak, soft	adj1	SVB-GA	1973	Atong	
707	473860	dempharai	lengthwise cut long bamboo strip used in the construction of a house	n	SVB-GA	1973	Atong	
708	473861	deng-	untie	v	SVB-GA	1973	Atong	
709	473862	dengga	type of small leafy green	n	SVB-GA	1973	Atong	
710	473863	denggu	extortion, naughtiness	n	SVB-GA	1973	Atong	
711	473864	dep-	on top, to press, keep together by force, pinch together, to pinch, to crush, to stack	be v.	SVB-GA	1973	Atong	
712	473865	deppyleng-	flatten, to make flat	v	SVB-GA	1973	Atong	
713	473866	deppy•leng-	flatten, to make flat	v	SVB-GA	1973	Atong	
714	473867	deppyl•eng-	flatten, to make flat	v	SVB-GA	1973	Atong	
715	473868	di•	shit	n	SVB-GA	1973	Atong	
716	473869	di•but	dung beetle	n	SVB-GA	1973	Atong	
717	473870	di•chongkhanthyi	pygostyle (fleshy protuberance at end of bird dressed for cooking)	n	SVB-GA	1973	Atong	
718	473871	di•chyrak-	have diarrhoea	v	SVB-GA	1973	Atong	
719	473872	di•congkhamai	cloaca	n	SVB-GA	1973	Atong	
720	473873	di•et-	shit, to do number two	v	SVB-GA	1973	Atong	
721	473874	di•it-	shit, to do number two	v	SVB-GA	1973	Atong	
722	473875	di•khal	arse, anus, bottom	n	SVB-GA	1973	Atong	
723	473876	di•kyntyk	toilet	n	SVB-GA	1973	Atong	
724	473877	di•◦mai	tail	n	SVB-GA	1973	Atong	
725	473878	di•phathai	buttock	n	SVB-GA	1973	Atong	
726	473879	di•pyru-	have diarrhoea	v	SVB-GA	1973	Atong	
727	473880	di•pyryw-	shit your pants	v	SVB-GA	1973	Atong	
728	473881	di•sep	arse crack	n	SVB-GA	1973	Atong	
729	473882	di•sepra	arse crack	n	SVB-GA	1973	Atong	
730	473883	di•thap	half (of a volume), diaper	n	SVB-GA	1973	Atong	
731	473884	di•thom	gizzard	n	SVB-GA	1973	Atong	
732	473885	digi	well, ditch	n	SVB-GA	1973	Atong	
733	473886	dikirin-	tear (clothes, paper etc.)	v	SVB-GA	1973	Atong	
734	473887	diksyneri	dictionary	n	SVB-GA	1973	Atong	
735	473888	dil	body smell	n	SVB-GA	1973	Atong	
736	473889	dile	delay	n	SVB-GA	1973	Atong	
737	473890	din	bedroom	n	SVB-GA	1973	Atong	
738	473891	dinggarai	fish trap	n	SVB-GA	1973	Atong	
739	473892	diphing-	fill	v	SVB-GA	1973	Atong	
