# Wordlist

# META
@modified:2015-01-20 10:39

# DATA
ID	DOCULECT	CONCEPT	IPA	TOKENS	ALIGNMENT	ENTRY_IN_SOURCE	GLOSS_IN_SOURCE	SOURCE	ID_IN_SOURCE	COGID	CHINESE_GLOSS	PST	POS
2043	Xiangyun	mosquito	mɔ₄₄t͡sɿ₃₃	m ɔ ₄₄ t͡s ɿ ₃₃	m ɔ - ₄₄ t͡s ɿ ₃₃	mɔ44tsɿ33	mosquito	Allen2007	80	112	蚊子	CVTCVT	?
2044	Luobenzhuo	mosquito	mo₅₅t͡ɕi₄₄	m o ₅₅ t͡ɕ i ₄₄	m o - ₅₅ t͡ɕ i ₄₄	mo55tɕi44	mosquito	Allen2007	80	112	蚊子	CVTCVT	?
#
2054	Jianchuan	mother	a₃₁mo₃₃	a ₃₁ m o ₃₃	a ₃₁ m o - ₃₃	a31mo33	mother	Allen2007	163	73	母亲	VTCVT	?
2055	Eryuan	mother	a₅₅mɔ₃₃	a ₅₅ m ɔ ₃₃	a ₅₅ m ɔ - ₃₃	a55mɔ33	mother	Allen2007	163	73	母亲	VTCVT	?
2056	Heqi	mother	mɔu₃₃	m ɔu ₃₃	- - m ɔu - ₃₃	mɔu33	mother	Allen2007	163	73	母亲	CVT	?
2057	Lanping	mother	a₄₄mɔ̃₃₃	a ₄₄ m ɔ̃ ₃₃	a ₄₄ m ɔ̃ - ₃₃	a44mɔ̃33	mother	Allen2007	163	73	母亲	VTCVT	?
2058	Qiliqiao	mother	a₃₁mɔ₃₃	a ₃₁ m ɔ ₃₃	a ₃₁ m ɔ - ₃₃	a31mɔ33	mother	Allen2007	163	73	母亲	VTCVT	?
2059	Yunlong	mother	a₅₅mɔ₃₃	a ₅₅ m ɔ ₃₃	a ₅₅ m ɔ - ₃₃	a55mɔ33	mother	Allen2007	163	73	母亲	VTCVT	?
2060	Xiangyun	mother	a₃₁mɔ₃₃	a ₃₁ m ɔ ₃₃	a ₃₁ m ɔ - ₃₃	a31mɔ33	mother	Allen2007	163	73	母亲	VTCVT	?
2061	Luobenzhuo	mother	a₅₅mɔ₃₃	a ₅₅ m ɔ ₃₃	a ₅₅ m ɔ - ₃₃	a55mɔ33	mother	Allen2007	163	73	母亲	VTCVT	?
#
2070	Jianchuan	mountain	sɤ₄₂	s ɤ ₄₂	s ɤ - ₄₂	sɤ42	mountain	Allen2007	22	14	山	CVT	?
2071	Eryuan	mountain	ʂɤ₄₂	ʂ ɤ ₄₂	ʂ ɤ - ₄₂	ʂɤ42	mountain	Allen2007	22	14	山	CVT	?
2072	Heqi	mountain	suɔ₄₂	s uɔ ₄₂	s uɔ - ₄₂	suɔ42	mountain	Allen2007	22	14	山	CVT	?
2073	Lanping	mountain	su₃₁	s u ₃₁	s u - ₃₁	su31	mountain	Allen2007	22	14	山	CVT	?
2074	Qiliqiao	mountain	sɤ₃₂	s ɤ ₃₂	s ɤ - ₃₂	sɤ32	mountain	Allen2007	22	14	山	CVT	?
2075	Yunlong	mountain	ʃɤ₄₂	ʃ ɤ ₄₂	ʃ ɤ - ₄₂	ʃɤ42	mountain	Allen2007	22	14	山	CVT	?
2076	Xiangyun	mountain	ɕɛ̃₄₂	ɕ ɛ̃ ₄₂	ɕ ɛ̃ - ₄₂	ɕɛ̃42	mountain	Allen2007	22	14	山	CVT	?
2077	Luobenzhuo	mountain	ʂɛ̃₅₅	ʂ ɛ̃ ₅₅	ʂ ɛ̃ - ₅₅	ʂɛ̃55	mountain	Allen2007	22	14	山	CVT	?
#
2087	Jianchuan	mouse	sɤ₃₃	s ɤ ₃₃	- - - s ɤ ₃₃	sɤ33	mouse	Allen2007	58	101	老鼠	CVT	?
2088	Eryuan	mouse	ʂɤ₃₃	ʂ ɤ ₃₃	- - - ʂ ɤ ₃₃	ʂɤ33	mouse	Allen2007	58	101	老鼠	CVT	?
2089	Heqi	mouse	suɔ₃₃	s uɔ ₃₃	- - - s uɔ ₃₃	suɔ33	mouse	Allen2007	58	101	老鼠	CVT	?
2090	Lanping	mouse	su₃₃	s u ₃₃	- - - s u ₃₃	su33	mouse	Allen2007	58	101	老鼠	CVT	?
2091	Qiliqiao	mouse	sɤ₃₃	s ɤ ₃₃	- - - s ɤ ₃₃	sɤ33	mouse	Allen2007	58	101	老鼠	CVT	?
2092	Yunlong	mouse	ʃɤ₃₃	ʃ ɤ ₃₃	- - - ʃ ɤ ₃₃	ʃɤ33	mouse	Allen2007	58	101	老鼠	CVT	?
2093	Xiangyun	mouse	ɕɛ₄₄	ɕ ɛ ₄₄	- - - ɕ ɛ ₄₄	ɕɛ44	mouse	Allen2007	58	101	老鼠	CVT	?
2094	Luobenzhuo	mouse	wu₄₄ʂu₃₃	w u ₄₄ ʂ u ₃₃	w u ₄₄ ʂ u ₃₃	wu44ʂu33	mouse	Allen2007	58	101	老鼠	CVTCVT	?
#
6259	Jianchuan	mouth	t͡ɕy₃₃kɛ₅₅	t͡ɕ y ₃₃ k ɛ ₅₅	t͡ɕ y ₃₃ k ɛ ₅₅	tɕy33kɛ55	mouth	Allen2007	130	992	嘴	CVTCVT	?
6260	Eryuan	mouth	t͡ɕy₃₃ka₃₅tɯ₂₁	t͡ɕ y ₃₃ k a ₃₅ t ɯ ₂₁	t͡ɕ y ₃₃ k a ₃₅ t ɯ ₂₁	tɕy33ka35tɯ21	mouth	Allen2007	130	993	嘴	CVTCVTCVT	?
6261	Heqi	mouth	t͡sʰue₃₃kʰɔ̃₄₄	t͡sʰ ue ₃₃ kʰ ɔ̃ ₄₄	t͡sʰ ue ₃₃ kʰ ɔ̃ ₄₄	tsʰue33kʰɔ̃44	mouth	Allen2007	130	994	嘴	CVTCVT	?
6262	Lanping	mouth	t͡ɕy₃₃kuɛ₅₅kʰu₃₁	t͡ɕ y ₃₃ k uɛ ₅₅ kʰ u ₃₁	t͡ɕ y ₃₃ k uɛ ₅₅ kʰ u ₃₁	tɕy33kuɛ55kʰu31	mouth	Allen2007	130	995	嘴	CVTCVTCVT	?
6263	Qiliqiao	mouth	t͡ɕy₃₃	t͡ɕ y ₃₃	t͡ɕ y ₃₃	tɕy33	mouth	Allen2007	130	996	嘴	CVT	?
6264	Yunlong	mouth	ʥy₃₃kɛ₃₃	ʥ y ₃₃ k ɛ ₃₃	ʥ y ₃₃ k ɛ ₃₃	ʥy33kɛ33	mouth	Allen2007	130	997	嘴	CVTCVT	?
6265	Xiangyun	mouth	y₃₃	y ₃₃	y ₃₃	y33	mouth	Allen2007	130	998	嘴	VT	?
6266	Luobenzhuo	mouth	t͡ɕo₄₄qo₄₄	t͡ɕ o ₄₄ q o ₄₄	t͡ɕ o ₄₄ q o ₄₄	tɕo44qo44	mouth	Allen2007	130	999	嘴	CVTCVT	?
#
2104	Jianchuan	mushroom	sɛ̃₃₃	s ɛ̃ ₃₃	s ɛ̃ - ₃₃ - - -	sɛ̃33	mushroom	Allen2007	113	145	菌子	CVT	?
2105	Eryuan	mushroom	ʂɛ₃₃	ʂ ɛ ₃₃	ʂ ɛ - ₃₃ - - -	ʂɛ33	mushroom	Allen2007	113	145	菌子	CVT	?
2106	Heqi	mushroom	sʰɿ₃₃	sʰ ɿ ₃₃	sʰ ɿ - ₃₃ - - -	sʰɿ33	mushroom	Allen2007	113	145	菌子	CVT	?
2107	Lanping	mushroom	sɛ̃₃₃	s ɛ̃ ₃₃	s ɛ̃ - ₃₃ - - -	sɛ̃33	mushroom	Allen2007	113	145	菌子	CVT	?
2108	Qiliqiao	mushroom	sɛ₃₃	s ɛ ₃₃	s ɛ - ₃₃ - - -	sɛ33	mushroom	Allen2007	113	145	菌子	CVT	?
2109	Yunlong	mushroom	sɛ₃₃	s ɛ ₃₃	s ɛ - ₃₃ - - -	sɛ33	mushroom	Allen2007	113	145	菌子	CVT	?
2110	Xiangyun	mushroom	sɛ̃₃₃	s ɛ̃ ₃₃	s ɛ̃ - ₃₃ - - -	sɛ̃33	mushroom	Allen2007	113	145	菌子	CVT	?
2111	Luobenzhuo	mushroom	ʂɛ̃₃₃	ʂ ɛ̃ ₃₃	ʂ ɛ̃ - ₃₃ - - -	ʂɛ̃33	mushroom	Allen2007	113	145	菌子	CVT	?
#
7235	Jianchuan	must	tɯ₄₄	t ɯ ₄₄	t ɯ ₄₄	tɯ44	must	Allen2007	359	1968	得	CVT	?
7236	Eryuan	must	tɯ₄₄	t ɯ ₄₄	t ɯ ₄₄	tɯ44	must	Allen2007	359	1969	得	CVT	?
7237	Heqi	must	tɯ₄₄	t ɯ ₄₄	t ɯ ₄₄	tɯ44	must	Allen2007	359	1970	得	CVT	?
7238	Lanping	must	tɯ₄₄	t ɯ ₄₄	t ɯ ₄₄	tɯ44	must	Allen2007	359	1971	得	CVT	?
7239	Qiliqiao	must	tɯ₄₄	t ɯ ₄₄	t ɯ ₄₄	tɯ44	must	Allen2007	359	1972	得	CVT	?
7240	Yunlong	must	tɯ₄₄	t ɯ ₄₄	t ɯ ₄₄	tɯ44	must	Allen2007	359	1973	得	CVT	?
7241	Xiangyun	must	tou₄₄	t ou ₄₄	t ou ₄₄	tou44	must	Allen2007	359	1974	得	CVT	?
7242	Luobenzhuo	must	tɯ₅₅	t ɯ ₅₅	t ɯ ₅₅	tɯ55	must	Allen2007	359	1975	得	CVT	?
#
7723	Jianchuan	my	ɣõ₅₅	ɣ õ ₅₅	ɣ õ ₅₅	ɣõ55	my	Allen2007	481	2456	我（的）	CVT	?
7724	Eryuan	my	ŋɯ₅₅	ŋ ɯ ₅₅	ŋ ɯ ₅₅	ŋɯ55	my	Allen2007	481	2457	我（的）	CVT	?
7725	Heqi	my	ŋɯ₅₅	ŋ ɯ ₅₅	ŋ ɯ ₅₅	ŋɯ55	my	Allen2007	481	2458	我（的）	CVT	?
7726	Lanping	my	ŋɯ₅₅xao₃₁	ŋ ɯ ₅₅ x ao ₃₁	ŋ ɯ ₅₅ x ao ₃₁	ŋɯ55xao31	my	Allen2007	481	2459	我（的）	CVTCVT	?
7727	Qiliqiao	my	ŋɯ₅₅	ŋ ɯ ₅₅	ŋ ɯ ₅₅	ŋɯ55	my	Allen2007	481	2460	我（的）	CVT	?
7728	Yunlong	my	ŋɯ₅₅	ŋ ɯ ₅₅	ŋ ɯ ₅₅	ŋɯ55	my	Allen2007	481	2461	我（的）	CVT	?
7729	Xiangyun	my	ŋɯ₅₅	ŋ ɯ ₅₅	ŋ ɯ ₅₅	ŋɯ55	my	Allen2007	481	2462	我（的）	CVT	?
7730	Luobenzhuo	my	ɴɔ₅₅mɤ₅₅	ɴ ɔ ₅₅ m ɤ ₅₅	ɴ ɔ ₅₅ m ɤ ₅₅	ɴɔ55mɤ55	my	Allen2007	481	2463	我（的）	CVTCVT	?
#
2121	Jianchuan	name	miɛ₅₅	m iɛ ₅₅	m iɛ - ₅₅	miɛ55	name	Allen2007	242	202	名字	CVT	?
2122	Eryuan	name	miɛ₃₅	m iɛ ₃₅	m iɛ - ₃₅	miɛ35	name	Allen2007	242	202	名字	CVT	?
2123	Heqi	name	miɛ₃₅	m iɛ ₃₅	m iɛ - ₃₅	miɛ35	name	Allen2007	242	202	名字	CVT	?
2124	Lanping	name	miɛ₅₅	m iɛ ₅₅	m iɛ - ₅₅	miɛ55	name	Allen2007	242	202	名字	CVT	?
2125	Qiliqiao	name	miɛ₃₅	m iɛ ₃₅	m iɛ - ₃₅	miɛ35	name	Allen2007	242	202	名字	CVT	?
2126	Yunlong	name	miɛ₃₅	m iɛ ₃₅	m iɛ - ₃₅	miɛ35	name	Allen2007	242	202	名字	CVT	?
2127	Xiangyun	name	miɛ₃₅	m iɛ ₃₅	m iɛ - ₃₅	miɛ35	name	Allen2007	242	202	名字	CVT	?
2128	Luobenzhuo	name	ɲõ₅₅	ɲ õ ₅₅	ɲ õ - ₅₅	ɲõ55	name	Allen2007	242	202	名字	CVT	?
#
6291	Jianchuan	navel	jõ₂₁fɤ₄₄te₄₄	j õ ₂₁ f ɤ ₄₄ t e ₄₄	j õ ₂₁ f ɤ ₄₄ t e ₄₄	jõ21fɤ44te44	navel	Allen2007	140	1024	肚脐	CVTCVTCVT	?
6292	Eryuan	navel	zɿ₄₂ŋɤ₃₃te₄₄	z ɿ ₄₂ ŋ ɤ ₃₃ t e ₄₄	z ɿ ₄₂ ŋ ɤ ₃₃ t e ₄₄	zɿ42ŋɤ33te44	navel	Allen2007	140	1025	肚脐	CVTCVTCVT	?
6293	Heqi	navel	jɔ̃₂₁fɤ₄₄te₄₄	j ɔ̃ ₂₁ f ɤ ₄₄ t e ₄₄	j ɔ̃ ₂₁ f ɤ ₄₄ t e ₄₄	jɔ̃21fɤ44te44	navel	Allen2007	140	1026	肚脐	CVTCVTCVT	?
6294	Lanping	navel	ʐɛ₃₁fo₄₂te₄₄	ʐ ɛ ₃₁ f o ₄₂ t e ₄₄	ʐ ɛ ₃₁ f o ₄₂ t e ₄₄	ʐɛ31fo42te44	navel	Allen2007	140	1027	肚脐	CVTCVTCVT	?
6295	Qiliqiao	navel	sɿ₃₁fɤ₄₄te₄₄	s ɿ ₃₁ f ɤ ₄₄ t e ₄₄	s ɿ ₃₁ f ɤ ₄₄ t e ₄₄	sɿ31fɤ44te44	navel	Allen2007	140	1028	肚脐	CVTCVTCVT	?
6296	Yunlong	navel	tu₄₄t͡ɕʰi₄₂ŋue₃₃	t u ₄₄ t͡ɕʰ i ₄₂ ŋ ue ₃₃	t u ₄₄ t͡ɕʰ i ₄₂ ŋ ue ₃₃	tu44tɕʰi42ŋue33	navel	Allen2007	140	1029	肚脐	CVTCVTCVT	?
6297	Xiangyun	navel	jã₂₁fɤ₄₄te₄₄	j ã ₂₁ f ɤ ₄₄ t e ₄₄	j ã ₂₁ f ɤ ₄₄ t e ₄₄	jã21fɤ44te44	navel	Allen2007	140	1030	肚脐	CVTCVTCVT	?
6298	Luobenzhuo	navel	ʐa₄₂fʊ₅₅tɛʔ₅₅	ʐ a ₄₂ f ʊ ₅₅ t ɛ ʔ ₅₅	ʐ a ₄₂ f ʊ ₅₅ t ɛ ʔ ₅₅	ʐa42fʊ55tɛʔ55	navel	Allen2007	140	1031	肚脐	CVTCVTCVcT	?
#
2138	Jianchuan	near	t͡ɕĩ₃₃	t͡ɕ ĩ ₃₃	t͡ɕ ĩ - ₃₃	tɕĩ33	near	Allen2007	397	254	近	CVT	?
2139	Eryuan	near	t͡ɕi₃₃	t͡ɕ i ₃₃	t͡ɕ i - ₃₃	tɕi33	near	Allen2007	397	254	近	CVT	?
2140	Heqi	near	t͡ɕĩ₃₃	t͡ɕ ĩ ₃₃	t͡ɕ ĩ - ₃₃	tɕĩ33	near	Allen2007	397	254	近	CVT	?
2141	Lanping	near	t͡ɕĩ₄₄	t͡ɕ ĩ ₄₄	t͡ɕ ĩ - ₄₄	tɕĩ44	near	Allen2007	397	254	近	CVT	?
2142	Qiliqiao	near	t͡ɕiɛ₃₃	t͡ɕ iɛ ₃₃	t͡ɕ iɛ - ₃₃	tɕiɛ33	near	Allen2007	397	254	近	CVT	?
2143	Yunlong	near	t͡ɕi₃₃	t͡ɕ i ₃₃	t͡ɕ i - ₃₃	tɕi33	near	Allen2007	397	254	近	CVT	?
2144	Xiangyun	near	jĩ₃₃	j ĩ ₃₃	j ĩ - ₃₃	jĩ33	near	Allen2007	397	254	近	CVT	?
2145	Luobenzhuo	near	t͡sʰuɔ₅₅	t͡sʰ uɔ ₅₅	t͡sʰ uɔ - ₅₅	tsʰuɔ55	near	Allen2007	397	254	近	CVT	?
#
6283	Jianchuan	neck	kɤ₄₂mi₄₂t͡sɤ₄₄	k ɤ ₄₂ m i ₄₂ t͡s ɤ ₄₄	k ɤ ₄₂ m i ₄₂ t͡s ɤ ₄₄	kɤ42mi42tsɤ44	neck	Allen2007	134	1016	脖子	CVTCVTCVT	?
6284	Eryuan	neck	ɕɛ₃₃kʲɛ₃₅	ɕ ɛ ₃₃ kʲ ɛ ₃₅	ɕ ɛ ₃₃ kʲ ɛ ₃₅	ɕɛ33kʲɛ35	neck	Allen2007	134	1017	脖子	CVTCVT	?
6285	Heqi	neck	miɛ₄₂tʰɔ̃₅₅t͡suɔ₄₄	m iɛ ₄₂ tʰ ɔ̃ ₅₅ t͡s uɔ ₄₄	m iɛ ₄₂ tʰ ɔ̃ ₅₅ t͡s uɔ ₄₄	miɛ42tʰɔ̃55tsuɔ44	neck	Allen2007	134	1018	脖子	CVTCVTCVT	?
6286	Lanping	neck	kɔ₃₃mi₃₃t͡sa₄₄	k ɔ ₃₃ m i ₃₃ t͡s a ₄₄	k ɔ ₃₃ m i ₃₃ t͡s a ₄₄	kɔ33mi33tsa44	neck	Allen2007	134	1019	脖子	CVTCVTCVT	?
6287	Qiliqiao	neck	pɔ₃₅t͡sɿ₃₃ku₄₄	p ɔ ₃₅ t͡s ɿ ₃₃ k u ₄₄	p ɔ ₃₅ t͡s ɿ ₃₃ k u ₄₄	pɔ35tsɿ33ku44	neck	Allen2007	134	1020	脖子	CVTCVTCVT	?
6288	Yunlong	neck	kao₄₂te₃₃	k ao ₄₂ t e ₃₃	k ao ₄₂ t e ₃₃	kao42te33	neck	Allen2007	134	1021	脖子	CVTCVT	?
6289	Xiangyun	neck	ku₂₁lu₅₅mi₄₂t͡ɕɿ₃₃	k u ₂₁ l u ₅₅ m i ₄₂ t͡ɕ ɿ ₃₃	k u ₂₁ l u ₅₅ m i ₄₂ t͡ɕ ɿ ₃₃	ku21lu55mi42tɕɿ33	neck	Allen2007	134	1022	脖子	CVTCVTCVTCVT	?
6290	Luobenzhuo	neck	qo₄₄ʈɛ₅₅	q o ₄₄ ʈ ɛ ₅₅	q o ₄₄ ʈ ɛ ₅₅	qo44ʈɛ55	neck	Allen2007	134	1023	脖子	CVTCVT	?
#
2155	Jianchuan	new	ɕĩ₅₅	ɕ ĩ ₅₅	ɕ ĩ - ₅₅	ɕĩ55	new	Allen2007	421	284	新	CVT	?
2156	Eryuan	new	ɕi₅₅	ɕ i ₅₅	ɕ i - ₅₅	ɕi55	new	Allen2007	421	284	新	CVT	?
2157	Heqi	new	ɕʰĩ₅₅	ɕʰ ĩ ₅₅	ɕʰ ĩ - ₅₅	ɕʰĩ55	new	Allen2007	421	284	新	CVT	?
2158	Lanping	new	ɕĩ₅₅	ɕ ĩ ₅₅	ɕ ĩ - ₅₅	ɕĩ55	new	Allen2007	421	284	新	CVT	?
2159	Qiliqiao	new	ɕi₃₅	ɕ i ₃₅	ɕ i - ₃₅	ɕi35	new	Allen2007	421	284	新	CVT	?
2160	Yunlong	new	se₅₅	s e ₅₅	s e - ₅₅	se55	new	Allen2007	421	284	新	CVT	?
2161	Xiangyun	new	ɕĩ₅₅	ɕ ĩ ₅₅	ɕ ĩ - ₅₅	ɕĩ55	new	Allen2007	421	284	新	CVT	?
2162	Luobenzhuo	new	sẽ₅₅	s ẽ ₅₅	s ẽ - ₅₅	sẽ55	new	Allen2007	421	284	新	CVT	?
#
2172	Jianchuan	nine	t͡ɕɯ₃₃	t͡ɕ ɯ ₃₃	t͡ɕ ɯ ₃₃	tɕɯ33	nine	Allen2007	458	225	九	CVT	?
2173	Eryuan	nine	t͡ɕɯ₃₃	t͡ɕ ɯ ₃₃	t͡ɕ ɯ ₃₃	tɕɯ33	nine	Allen2007	458	225	九	CVT	?
2174	Heqi	nine	t͡ɕɯ₃₃	t͡ɕ ɯ ₃₃	t͡ɕ ɯ ₃₃	tɕɯ33	nine	Allen2007	458	225	九	CVT	?
2175	Lanping	nine	t͡ɕɯ₄₄	t͡ɕ ɯ ₄₄	t͡ɕ ɯ ₄₄	tɕɯ44	nine	Allen2007	458	225	九	CVT	?
2176	Qiliqiao	nine	t͡ɕɯ₃₃	t͡ɕ ɯ ₃₃	t͡ɕ ɯ ₃₃	tɕɯ33	nine	Allen2007	458	225	九	CVT	?
2177	Yunlong	nine	t͡ɕɯ₃₃	t͡ɕ ɯ ₃₃	t͡ɕ ɯ ₃₃	tɕɯ33	nine	Allen2007	458	225	九	CVT	?
2178	Xiangyun	nine	t͡ɕou₃₃	t͡ɕ ou ₃₃	t͡ɕ ou ₃₃	tɕou33	nine	Allen2007	458	225	九	CVT	?
2179	Luobenzhuo	nine	t͡ɕi₃₃	t͡ɕ i ₃₃	t͡ɕ i ₃₃	tɕi33	nine	Allen2007	458	225	九	CVT	?
#
5907	Jianchuan	noon	jɯ̃₃₃tɯ̃₃₁pɛ₂₁kɛ₄₄	j ɯ̃ ₃₃ t ɯ̃ ₃₁ p ɛ ₂₁ k ɛ ₄₄	j ɯ̃ ₃₃ t ɯ̃ ₃₁ p ɛ ₂₁ k ɛ ₄₄	jɯ̃33tɯ̃31pɛ21kɛ44	noon	Allen2007	44	640	中午	CVTCVTCVTCVT	?
5908	Eryuan	noon	ɲi₄₄tɯ₂₁	ɲ i ₄₄ t ɯ ₂₁	ɲ i ₄₄ t ɯ ₂₁	ɲi44tɯ21	noon	Allen2007	44	641	中午	CVTCVT	?
5909	Heqi	noon	jĩ₄₄tɯ̃₃₁tɯ₅₅	j ĩ ₄₄ t ɯ̃ ₃₁ t ɯ ₅₅	j ĩ ₄₄ t ɯ̃ ₃₁ t ɯ ₅₅	jĩ44tɯ̃31tɯ55	noon	Allen2007	44	642	中午	CVTCVTCVT	?
5910	Lanping	noon	jɯ₄₄tɯ₃₁t͡sɛ₃₁kɛ₃₃	j ɯ ₄₄ t ɯ ₃₁ t͡s ɛ ₃₁ k ɛ ₃₃	j ɯ ₄₄ t ɯ ₃₁ t͡s ɛ ₃₁ k ɛ ₃₃	jɯ44tɯ31tsɛ31kɛ33	noon	Allen2007	44	643	中午	CVTCVTCVTCVT	?
5911	Qiliqiao	noon	ɲi₄₄tɯ₂₁	ɲ i ₄₄ t ɯ ₂₁	ɲ i ₄₄ t ɯ ₂₁	ɲi44tɯ21	noon	Allen2007	44	644	中午	CVTCVT	?
5912	Yunlong	noon	ɲi₄₄xɯ₃₁	ɲ i ₄₄ x ɯ ₃₁	ɲ i ₄₄ x ɯ ₃₁	ɲi44xɯ31	noon	Allen2007	44	645	中午	CVTCVT	?
5913	Xiangyun	noon	ni₄₄tou₂₁	n i ₄₄ t ou ₂₁	n i ₄₄ t ou ₂₁	ni44tou21	noon	Allen2007	44	646	中午	CVTCVT	?
5914	Luobenzhuo	noon	ɲi₃₃xɯ̃₃₃	ɲ i ₃₃ x ɯ̃ ₃₃	ɲ i ₃₃ x ɯ̃ ₃₃	ɲi33xɯ̃33	noon	Allen2007	44	647	中午	CVTCVT	?
#
6243	Jianchuan	nose	ɤ̃₃₁kʰɤ₄₄tɯ₄₂	ɤ̃ ₃₁ kʰ ɤ ₄₄ t ɯ ₄₂	ɤ̃ ₃₁ kʰ ɤ ₄₄ t ɯ ₄₂	ɤ̃31kʰɤ44tɯ42	nose	Allen2007	128	976	鼻子	VTCVTCVT	?
6244	Eryuan	nose	pi₂₁t͡se₄₄	p i ₂₁ t͡s e ₄₄	p i ₂₁ t͡s e ₄₄	pi21tse44	nose	Allen2007	128	977	鼻子	CVTCVT	?
6245	Heqi	nose	vɤ₃₁tɯ₂₁	v ɤ ₃₁ t ɯ ₂₁	v ɤ ₃₁ t ɯ ₂₁	vɤ31tɯ21	nose	Allen2007	128	978	鼻子	CVTCVT	?
6246	Lanping	nose	ɤ₃₃tiɯ₃₁	ɤ ₃₃ t iɯ ₃₁	ɤ ₃₃ t iɯ ₃₁	ɤ33tiɯ31	nose	Allen2007	128	979	鼻子	VTCVT	?
6247	Qiliqiao	nose	pi₂₁fɤ₄₄tɯ₂₁	p i ₂₁ f ɤ ₄₄ t ɯ ₂₁	p i ₂₁ f ɤ ₄₄ t ɯ ₂₁	pi21fɤ44tɯ21	nose	Allen2007	128	980	鼻子	CVTCVTCVT	?
6248	Yunlong	nose	pi₂₁kʰao₃₃	p i ₂₁ kʰ ao ₃₃	p i ₂₁ kʰ ao ₃₃	pi21kʰao33	nose	Allen2007	128	981	鼻子	CVTCVT	?
6249	Xiangyun	nose	pi₃₃tou₃₁	p i ₃₃ t ou ₃₁	p i ₃₃ t ou ₃₁	pi33tou31	nose	Allen2007	128	982	鼻子	CVTCVT	?
6250	Luobenzhuo	nose	qʰuɛ₅₅ʈɯ₂₁	qʰ uɛ ₅₅ ʈ ɯ ₂₁	qʰ uɛ ₅₅ ʈ ɯ ₂₁	qʰuɛ55ʈɯ21	nose	Allen2007	128	983	鼻子	CVTCVT	?
#
5915	Jianchuan	now	lɛ₂₁kɛ₄₄	l ɛ ₂₁ k ɛ ₄₄	l ɛ ₂₁ k ɛ ₄₄	lɛ21kɛ44	now	Allen2007	45	648	现在	CVTCVT	?
5916	Eryuan	now	nɯ₃₁t͡ɕʰi₅₅	n ɯ ₃₁ t͡ɕʰ i ₅₅	n ɯ ₃₁ t͡ɕʰ i ₅₅	nɯ31tɕʰi55	now	Allen2007	45	649	现在	CVTCVT	?
5917	Heqi	now	lɯ₂₁t͡ɕʰi₃₃	l ɯ ₂₁ t͡ɕʰ i ₃₃	l ɯ ₂₁ t͡ɕʰ i ₃₃	lɯ21tɕʰi33	now	Allen2007	45	650	现在	CVTCVT	?
5918	Lanping	now	nu₄₄pɛ₃₁	n u ₄₄ p ɛ ₃₁	n u ₄₄ p ɛ ₃₁	nu44pɛ31	now	Allen2007	45	651	现在	CVTCVT	?
5919	Qiliqiao	now	lɯ₃₁tʰa₅₅	l ɯ ₃₁ tʰ a ₅₅	l ɯ ₃₁ tʰ a ₅₅	lɯ31tʰa55	now	Allen2007	45	652	现在	CVTCVT	?
5920	Yunlong	now	nɯ₃₁gɛ₅₅	n ɯ ₃₁ g ɛ ₅₅	n ɯ ₃₁ g ɛ ₅₅	nɯ31gɛ55	now	Allen2007	45	653	现在	CVTCVT	?
5921	Xiangyun	now	tou₃₁t͡ɕĩ₃₅	t ou ₃₁ t͡ɕ ĩ ₃₅	t ou ₃₁ t͡ɕ ĩ ₃₅	tou31tɕĩ35	now	Allen2007	45	654	现在	CVTCVT	?
5922	Luobenzhuo	now	nɔ₃₁pã₃₁	n ɔ ₃₁ p ã ₃₁	n ɔ ₃₁ p ã ₃₁	nɔ31pã31	now	Allen2007	45	655	现在	CVTCVT	?
#
6331	Jianchuan	old person	ku₃₃jĩ₂₁	k u ₃₃ j ĩ ₂₁	k u ₃₃ j ĩ ₂₁	ku33jĩ21	old person	Allen2007	157	1064	老人	CVTCVT	?
6332	Eryuan	old person	ku₃₃ɲi₂₁	k u ₃₃ ɲ i ₂₁	k u ₃₃ ɲ i ₂₁	ku33ɲi21	old person	Allen2007	157	1065	老人	CVTCVT	?
6333	Heqi	old person	ku₃₃jĩ₂₁	k u ₃₃ j ĩ ₂₁	k u ₃₃ j ĩ ₂₁	ku33jĩ21	old person	Allen2007	157	1066	老人	CVTCVT	?
6334	Lanping	old person	ku₃₃jĩ₂₁	k u ₃₃ j ĩ ₂₁	k u ₃₃ j ĩ ₂₁	ku33jĩ21	old person	Allen2007	157	1067	老人	CVTCVT	?
6335	Qiliqiao	old person	ku₃₃ɲi₂₁	k u ₃₃ ɲ i ₂₁	k u ₃₃ ɲ i ₂₁	ku33ɲi21	old person	Allen2007	157	1068	老人	CVTCVT	?
6336	Yunlong	old person	ku₃₃ɲi₂₁	k u ₃₃ ɲ i ₂₁	k u ₃₃ ɲ i ₂₁	ku33ɲi21	old person	Allen2007	157	1069	老人	CVTCVT	?
6337	Xiangyun	old person	ku₃₃ni₂₁	k u ₃₃ n i ₂₁	k u ₃₃ n i ₂₁	ku33ni21	old person	Allen2007	157	1070	老人	CVTCVT	?
6338	Luobenzhuo	old person	dao₃₃xao₃₃	d ao ₃₃ x ao ₃₃	d ao ₃₃ x ao ₃₃	dao33xao33	old person	Allen2007	157	1071	老人	CVTCVT	?
#
