rn	reflex	gloss	gfn	srcabbr	lgid	language	srcid
320639	patəy sinari	betal leaf (kind of)		Bhat-Boro	350	Bodo	
320640	patə́r	expert; master		Bhat-Boro	350	Bodo	
320641	pata	stretch one's hand for receiving something	v	Bhat-Boro	350	Bodo	
320642	pati	stretch one's hand for receiving something	v	Bhat-Boro	350	Bodo	
320643	patay	put under control	v	Bhat-Boro	350	Bodo	
320644	patal	term (quantifier)		Bhat-Boro	350	Bodo	
320645	patakə	prison		Bhat-Boro	350	Bodo	
320646	patra	liar; funny fellow; merriment; joke; dance		Bhat-Boro	350	Bodo	
320647	patluŋ	half-pant		Bhat-Boro	350	Bodo	
320648	pad	cot		Bhat-Boro	350	Bodo	
320649	keŋpad	cot (kind of)		Bhat-Boro	350	Bodo	
320650	pad	silk (kind of)		Bhat-Boro	350	Bodo	
320651	paduri	missionary		Bhat-Boro	350	Bodo	
320652	pan	sell	v	Bhat-Boro	350	Bodo	
320653	pan	share / part (quantifier)		Bhat-Boro	350	Bodo	
320654	panti	piece (quantifier for land)		Bhat-Boro	350	Bodo	
320655	pán	sharpen (pencil, stick)	v	Bhat-Boro	350	Bodo	
320656	pán	clear entangled thred on a loom; collect / fold	v	Bhat-Boro	350	Bodo	
320657	pan siŋkrí	embroidery (kind of)		Bhat-Boro	350	Bodo	
320658	panaŋ	touch unintentionally	v	Bhat-Boro	350	Bodo	
320659	panta	young one of a goat (male)		Bhat-Boro	350	Bodo	
320660	panti	young one of a goat (female)		Bhat-Boro	350	Bodo	
320661	panti ruwa	axe (flat)		Bhat-Boro	350	Bodo	
320662	pandə	trap		Bhat-Boro	350	Bodo	
320663	panday	trapped; under smn's control	v	Bhat-Boro	350	Bodo	
320664	pandari	vein		Bhat-Boro	350	Bodo	
320665	pandi	elephant hunter		Bhat-Boro	350	Bodo	
320666	pando	lotus		Bhat-Boro	350	Bodo	
320667	pannala	bladder (urinary)		Bhat-Boro	350	Bodo	
320668	panlú bərdə́n	chili (kind of)		Bhat-Boro	350	Bodo	
320669	panzlu	chili		Bhat-Boro	350	Bodo	
320670	pansən	bit (iron, fixed to a lawru)		Bhat-Boro	350	Bodo	
320671	pansúku	worm (kind of)		Bhat-Boro	350	Bodo	
320672	panza	length equal to the breadth of palm		Bhat-Boro	350	Bodo	
320673	papín	change sides in sleep; change / alter	v	Bhat-Boro	350	Bodo	
320674	pa◦plí	shoulder		Bhat-Boro	350	Bodo	
320675	pab	sin		Bhat-Boro	350	Bodo	
320676	papə	sin		Bhat-Boro	350	Bodo	
320677	papətiya	sinner		Bhat-Boro	350	Bodo	
320678	papitya	sinner		Bhat-Boro	350	Bodo	
320679	pabə	effective (as medicine)	v	Bhat-Boro	350	Bodo	
320680	pabi	effective (as medicine)	v	Bhat-Boro	350	Bodo	
320682	pabuwa ná	fish (kind of)		Bhat-Boro	350	Bodo	
320683	pam	pump		Bhat-Boro	350	Bodo	
320684	pamə	farm		Bhat-Boro	350	Bodo	
320685	pay	come	v	Bhat-Boro	350	Bodo	
320687	paypin	return	v	Bhat-Boro	350	Bodo	
320689	dan◦páy	cut down	vt	Bhat-Boro	350	Bodo	
320690	zapáy	break by biting	v	Bhat-Boro	350	Bodo	
320691	sepáy	break	v	Bhat-Boro	350	Bodo	
320692	pay	in the name of		Bhat-Boro	350	Bodo	
320693	páy	plait the edges of basket	v	Bhat-Boro	350	Bodo	
320694	paya	porridge (sweet)		Bhat-Boro	350	Bodo	
320695	pakə	porridge (sweet)		Bhat-Boro	350	Bodo	
320696	payki	spy		Bhat-Boro	350	Bodo	
320697	payraw	pigeon		Bhat-Boro	350	Bodo	
320698	payrew	pigeon		Bhat-Boro	350	Bodo	
320699	payrew me◦gón	embroidery (kind of, like the eye of pigeon)		Bhat-Boro	350	Bodo	
320700	par	bank (high, of a river); side (quantifier)		Bhat-Boro	350	Bodo	
320701	pár	make ponted		Bhat-Boro	350	Bodo	
320702	para	village (small); colony		Bhat-Boro	350	Bodo	
320703	pará	tighten; mature, make	v	Bhat-Boro	350	Bodo	
320704	para pari	everywhere		Bhat-Boro	350	Bodo	
320707	parasid	repentence		Bhat-Boro	350	Bodo	
320708	pari	line; one after another; counting; border of cloth		Bhat-Boro	350	Bodo	
320709	pari	drop from above	v	Bhat-Boro	350	Bodo	
320710	parkóŋ	cot		Bhat-Boro	350	Bodo	
320711	parla	slate		Bhat-Boro	350	Bodo	
320712	parza	go across	v	Bhat-Boro	350	Bodo	
320713	pal	bit (iron, fixed to a plow)		Bhat-Boro	350	Bodo	
320714	palə	group (as of cattle)		Bhat-Boro	350	Bodo	
320715	pala	drama		Bhat-Boro	350	Bodo	
320716	pala	mimic / imitate	v	Bhat-Boro	350	Bodo	
320717	pala	turn		Bhat-Boro	350	Bodo	
320718	palaŋ	vegetable (kind of)		Bhat-Boro	350	Bodo	
320719	palaw	long, make; stretch	v	Bhat-Boro	350	Bodo	
320720	pali	towel (bath)		Bhat-Boro	350	Bodo	
320721	paligamsa	towel (bath)		Bhat-Boro	350	Bodo	
320722	palú	chili		Bhat-Boro	350	Bodo	
320723	palla	balance		Bhat-Boro	350	Bodo	
320724	paw	sthg given in excess of what is measured		Bhat-Boro	350	Bodo	
320725	paw	fashion		Bhat-Boro	350	Bodo	
320726	paw	deceit; unreal; pretext		Bhat-Boro	350	Bodo	
320727	paw	hint		Bhat-Boro	350	Bodo	
320728	sarpáw	scatter	v	Bhat-Boro	350	Bodo	
320729	birpaw	fly in disorder	v	Bhat-Boro	350	Bodo	
320730	supáw	sprinkle water by the mouth	v	Bhat-Boro	350	Bodo	
320732	onpáwri	father (kind)		Bhat-Boro	350	Bodo	
320733	zapáw	edible		Bhat-Boro	350	Bodo	
320734	hənpaw	speakable		Bhat-Boro	350	Bodo	
320735	páw	more, become	v	Bhat-Boro	350	Bodo	
320736	usi páw	increase in numbers	v	Bhat-Boro	350	Bodo	
320737	pawta	lonely young one of a pigeon		Bhat-Boro	350	Bodo	
320738	pawna	young ones (of fish)		Bhat-Boro	350	Bodo	
320739	pawtiya	lying-in-woman (up to one month after childbirth)		Bhat-Boro	350	Bodo	
320740	pawray	keep erect (ear)		Bhat-Boro	350	Bodo	
320741	pawsay	retreat		Bhat-Boro	350	Bodo	
320742	paswita	rust		Bhat-Boro	350	Bodo	
320743	pasaŋ	make one feel uneasy	v	Bhat-Boro	350	Bodo	
320744	pasra	burn		Bhat-Boro	350	Bodo	
320746	pazá	join without being invited	v	Bhat-Boro	350	Bodo	
320747	pazaŋ	make to feel cold by not giving clothes to wear	v	Bhat-Boro	350	Bodo	
320748	pazan	long (road), make; far, make	v	Bhat-Boro	350	Bodo	
320749	paham	repair	v	Bhat-Boro	350	Bodo	
320750	pahay	short or low, make	v	Bhat-Boro	350	Bodo	
320751	pahi	holes in a fishing net	v	Bhat-Boro	350	Bodo	
320752	pahi	petals (of flower)		Bhat-Boro	350	Bodo	
320753	pi	rear up	v	Bhat-Boro	350	Bodo	
320754	pi	formative suffix		Bhat-Boro	350	Bodo	
320755	pikúŋ	back		Bhat-Boro	350	Bodo	
320759	pít pít	everywhere		Bhat-Boro	350	Bodo	
320760	pitə́r	lump / piece		Bhat-Boro	350	Bodo	
320761	pitor	lump / piece		Bhat-Boro	350	Bodo	
320762	pitə́r	cocoon (silk)		Bhat-Boro	350	Bodo	
320763	pitá	rice cake		Bhat-Boro	350	Bodo	
320764	pitá gundəy	rice powder		Bhat-Boro	350	Bodo	
320765	pitay	work on iron (blacksmith)	v	Bhat-Boro	350	Bodo	
320766	pitáy	fruit		Bhat-Boro	350	Bodo	
320767	pitáy samtáy	fruits		Bhat-Boro	350	Bodo	
320768	pitíkri ná	fish (kind of)		Bhat-Boro	350	Bodo	
320769	pidiŋ	take round / wind; spin	v	Bhat-Boro	350	Bodo	
320770	pin	cover	v	Bhat-Boro	350	Bodo	
320771	pin	side / direction		Bhat-Boro	350	Bodo	
320772	zapin	eat again	v	Bhat-Boro	350	Bodo	
320773	pay◦pin	come in; return	v	Bhat-Boro	350	Bodo	
320774	unpin	turn back	v	Bhat-Boro	350	Bodo	
320775	pín	push grains into the husking hole; return	v	Bhat-Boro	350	Bodo	
320776	pinda daŋgra	grasshopper (kind of)		Bhat-Boro	350	Bodo	
320777	pinzrab	suddenly		Bhat-Boro	350	Bodo	
320778	pipáŋ	tree / plant		Bhat-Boro	350	Bodo	
320779	pirtimi	world		Bhat-Boro	350	Bodo	
320780	pilə́w daw	bird (kind of)		Bhat-Boro	350	Bodo	
320781	pilíŋga	person who has no relative or job; mendicant		Bhat-Boro	350	Bodo	
320783	pisə́r	elder brother of the husband; elder sister of the		Bhat-Boro	350	Bodo	
320784	pisə́w	grandson		Bhat-Boro	350	Bodo	
320785	pisá	offspring		Bhat-Boro	350	Bodo	
320786	pisá kó	womb		Bhat-Boro	350	Bodo	
320787	pisay	husband / master		Bhat-Boro	350	Bodo	
320788	pisi	wife		Bhat-Boro	350	Bodo	
320789	pisay	come down	v	Bhat-Boro	350	Bodo	
320790	pisi	rear up / foster	v	Bhat-Boro	350	Bodo	
320791	pisiki	friend		Bhat-Boro	350	Bodo	
320792	pisri	shake off	v	Bhat-Boro	350	Bodo	
320793	pisla	slippery		Bhat-Boro	350	Bodo	
320794	pislay	slip off; escape	v	Bhat-Boro	350	Bodo	
320795	pisli	slippery; slip and fall	v	Bhat-Boro	350	Bodo	
320796	zapú	in the middle of eating	v	Bhat-Boro	350	Bodo	
320797	ləŋpu	in the middle of drinking	v	Bhat-Boro	350	Bodo	
320798	pú	pull out / uproot	v	Bhat-Boro	350	Bodo	
320799	supu	pull out / uproot	v	Bhat-Boro	350	Bodo	
320800	pu◦gá	mouth		Bhat-Boro	350	Bodo	
320801	pugá kon	imitate and learn	v	Bhat-Boro	350	Bodo	
320802	puŋ	fat, grow	v	Bhat-Boro	350	Bodo	
320803	puŋ	morning		Bhat-Boro	350	Bodo	
320804	puŋza	morning		Bhat-Boro	350	Bodo	
320805	zapúŋ	eat fully	v	Bhat-Boro	350	Bodo	
320806	supúŋ	fill up	v	Bhat-Boro	350	Bodo	
320807	buŋ◦puŋ	completely full	v	Bhat-Boro	350	Bodo	
320808	puŋga	sticks of kankulla tree used as floating pegs in f		Bhat-Boro	350	Bodo	
320809	putú	sleep, put to	v	Bhat-Boro	350	Bodo	
320810	putum	collect	v	Bhat-Boro	350	Bodo	
320811	putul	width		Bhat-Boro	350	Bodo	
320812	putkí	spotted		Bhat-Boro	350	Bodo	
320813	putkí ma◦sa	leopard		Bhat-Boro	350	Bodo	
320814	putli	room		Bhat-Boro	350	Bodo	
320815	púduŋ	heat / boil	v	Bhat-Boro	350	Bodo	
320816	pun	eighty (betal nuts--quanitifier)		Bhat-Boro	350	Bodo	
320817	punza	dawn	v	Bhat-Boro	350	Bodo	
320818	punza	early in the morning		Bhat-Boro	350	Bodo	
320819	punza sanza	very early in the morning		Bhat-Boro	350	Bodo	
320820	puni karaŋ	moss (kind of)		Bhat-Boro	350	Bodo	
320821	punuru	onion		Bhat-Boro	350	Bodo	
320822	púr	white, become	v	Bhat-Boro	350	Bodo	
320823	purəy	loose, make	v	Bhat-Boro	350	Bodo	
320824	puru	loose, become	v	Bhat-Boro	350	Bodo	
320825	puray	compensate; fill up	v	Bhat-Boro	350	Bodo	
320826	purúŋ	soft / mild, make	v	Bhat-Boro	350	Bodo	
320827	puli	plant		Bhat-Boro	350	Bodo	
320829	pulúŋ	insect (kind of)		Bhat-Boro	350	Bodo	
320830	pulun	stop, make to	v	Bhat-Boro	350	Bodo	
320831	pulkrí bakar	cracker (kind of)		Bhat-Boro	350	Bodo	
320832	pultá	small floating objects tied to fishing ropes		Bhat-Boro	350	Bodo	
320833	puwa	young ones of fish; fish (kind of)		Bhat-Boro	350	Bodo	
320834	puwar	short, make	v	Bhat-Boro	350	Bodo	
320835	puslay	bring smn under control by bribery etc.; allure	v	Bhat-Boro	350	Bodo	
320836	puzi	heap of straw		Bhat-Boro	350	Bodo	
320837	puzi	worship / pray	v	Bhat-Boro	350	Bodo	
320838	pé	attracted	v	Bhat-Boro	350	Bodo	
320839	pé	mild	v	Bhat-Boro	350	Bodo	
320840	gepe	mild		Bhat-Boro	350	Bodo	
320841	pé	drunk	v	Bhat-Boro	350	Bodo	
320842	pekən	indebtedness		Bhat-Boro	350	Bodo	
320843	pekray	run here and there holding the tail up (calf); run	v	Bhat-Boro	350	Bodo	
320844	pega	person having a thick neck		Bhat-Boro	350	Bodo	
320845	pegreb	break into pieces	vt	Bhat-Boro	350	Bodo	
320846	pegrób	person who cannot walk properly due to some deform		Bhat-Boro	350	Bodo	
320847	peŋ	straight, make	v	Bhat-Boro	350	Bodo	
320848	ge◦peŋ	straight		Bhat-Boro	350	Bodo	
320849	peŋ	soothe	v	Bhat-Boro	350	Bodo	
320850	peŋkə́w	leaf (banana, very tender)		Bhat-Boro	350	Bodo	
320851	peŋka	sprout		Bhat-Boro	350	Bodo	
320852	peŋkrá	person having a slight bend in his leg		Bhat-Boro	350	Bodo	
320853	peŋga	crippled (male)		Bhat-Boro	350	Bodo	
320854	peŋgi	crippled (female)		Bhat-Boro	350	Bodo	
320855	peŋta	crippled (male)		Bhat-Boro	350	Bodo	
320856	peŋpa	whistle (kind of)		Bhat-Boro	350	Bodo	
320857	peŋpna	foam		Bhat-Boro	350	Bodo	
320858	peŋsol	pencil		Bhat-Boro	350	Bodo	
320859	peta	curved backwards (one with his chest coming ahead)		Bhat-Boro	350	Bodo	
320860	petéŋ	light, very (pot etc.)		Bhat-Boro	350	Bodo	
320861	petéŋ putúŋ	swaying due to lightness (boat)		Bhat-Boro	350	Bodo	
320862	petor	lump / clod		Bhat-Boro	350	Bodo	
320863	ped pud	sound (little)		Bhat-Boro	350	Bodo	
320864	pe◦da	semen		Bhat-Boro	350	Bodo	
320865	pedér	big, make; grow	vt	Bhat-Boro	350	Bodo	
320866	pen	foam		Bhat-Boro	350	Bodo	
320867	pén	collect	v	Bhat-Boro	350	Bodo	
320868	penew	loose, make	v	Bhat-Boro	350	Bodo	
320869	penda	body (portion, from knee to waist)		Bhat-Boro	350	Bodo	
320870	pensə́w	extreme end of the plaintain leaf		Bhat-Boro	350	Bodo	
320871	pensí	grin	v	Bhat-Boro	350	Bodo	
320872	pensul	pencil (slate)		Bhat-Boro	350	Bodo	
320873	pepə	field (fertile); child with well-built body		Bhat-Boro	350	Bodo	
320874	pepay	breathe heavily (after running)		Bhat-Boro	350	Bodo	
320875	pe◦bra	sheep		Bhat-Boro	350	Bodo	
320876	pempə́na	splashing of saliva while speaking		Bhat-Boro	350	Bodo	
320877	zapér	eat habitually	v	Bhat-Boro	350	Bodo	
320878	maw◦per	work habitually	v	Bhat-Boro	350	Bodo	
320879	pér	one side being raised liek that of a balance while		Bhat-Boro	350	Bodo	
320880	pepsə́w	things with one side raised		Bhat-Boro	350	Bodo	
320881	pessə́w	things with one side raised		Bhat-Boro	350	Bodo	
320882	pessú	things with one side raised		Bhat-Boro	350	Bodo	
320883	perleb	slanting		Bhat-Boro	350	Bodo	
320884	per per	watery / overcooked		Bhat-Boro	350	Bodo	
320885	per per	quickly		Bhat-Boro	350	Bodo	
320886	pera	trunk; box (big)		Bhat-Boro	350	Bodo	
320887	pera	press for squeezing out oil, sugarcane juice, etc.		Bhat-Boro	350	Bodo	
320888	pered	squeeze out (juice with some instrument)	v	Bhat-Boro	350	Bodo	
320890	pe◦ra	sheep		Bhat-Boro	350	Bodo	
320891	peray	rafter (roof)		Bhat-Boro	350	Bodo	
320892	peréŋ	weave or knit with threads wide apart	v	Bhat-Boro	350	Bodo	
320893	pereŋga	bird (kind of, black, believed to be the king of b		Bhat-Boro	350	Bodo	
320894	pereŋga	joining point of two branches of a tree		Bhat-Boro	350	Bodo	
320895	pereb	tame	vt	Bhat-Boro	350	Bodo	
320896	perká	person with ugly face and irregular teeth (male)		Bhat-Boro	350	Bodo	
320897	perkí	person with ugly face and irregular teeth (female)		Bhat-Boro	350	Bodo	
320898	perká perkí	uneven / rough		Bhat-Boro	350	Bodo	
320899	per◦leb	slice		Bhat-Boro	350	Bodo	
320900	pelə́w	hookworm		Bhat-Boro	350	Bodo	
320901	pelu	hookworm		Bhat-Boro	350	Bodo	
320902	peléŋ	in vain		Bhat-Boro	350	Bodo	
320903	peleŋ	destroy	v	Bhat-Boro	350	Bodo	
320904	peleŋ	falsehood		Bhat-Boro	350	Bodo	
320905	peleŋ	keep sthg leaning	v	Bhat-Boro	350	Bodo	
320907	pellá	weak / slim, become	v	Bhat-Boro	350	Bodo	
320908	pelleb	talkative		Bhat-Boro	350	Bodo	
320909	pelleb	trembling		Bhat-Boro	350	Bodo	
320910	pesa	owl		Bhat-Boro	350	Bodo	
320911	pesa	man with flat nose		Bhat-Boro	350	Bodo	
320912	pesi	woman with flat nose		Bhat-Boro	350	Bodo	
320913	pesali	border of a cloth		Bhat-Boro	350	Bodo	
320914	pesaw	narrow, make	v	Bhat-Boro	350	Bodo	
320916	peser	drip, make to	v	Bhat-Boro	350	Bodo	
320917	pesla	funny fellow		Bhat-Boro	350	Bodo	
320918	pesléŋ	plate with the middle portion coming up		Bhat-Boro	350	Bodo	
320919	pesléŋ	light (not heavy)		Bhat-Boro	350	Bodo	
320920	pesléŋ	go back / retreat; stay behind	v	Bhat-Boro	350	Bodo	
320921	pesəw	extreme ends of a boat		Bhat-Boro	350	Bodo	
320922	pezeŋ	light or thin, make	v	Bhat-Boro	350	Bodo	
320925	pehé	slanting		Bhat-Boro	350	Bodo	
320926	pehen	stretch	v	Bhat-Boro	350	Bodo	
320927	peher	big, make	v	Bhat-Boro	350	Bodo	
320928	po	clue; knowledge		Bhat-Boro	350	Bodo	
320929	pó	fell	vt	Bhat-Boro	350	Bodo	
320930	pokláy	cut down	vt	Bhat-Boro	350	Bodo	
320931	pokrí	tank		Bhat-Boro	350	Bodo	
320932	pokla pəti	fish (kind of, big)		Bhat-Boro	350	Bodo	
320933	gopoŋ	float; wander without any job; unsettled	vi	Bhat-Boro	350	Bodo	
320935	bipóŋ	very small particle		Bhat-Boro	350	Bodo	
320936	birpoŋ	fly spreading out	v	Bhat-Boro	350	Bodo	
320937	poŋ	younger brother (his / her)		Bhat-Boro	350	Bodo	
320938	nəmpóŋ	younger brother (your)		Bhat-Boro	350	Bodo	
320939	poŋbáy	younger brother		Bhat-Boro	350	Bodo	
320940	poŋbáyari	term used while addressing boys		Bhat-Boro	350	Bodo	
320941	poŋ	clf for story songs, etc.		Bhat-Boro	350	Bodo	
320942	potá	dot; mark placed on the forehead		Bhat-Boro	350	Bodo	
320943	potár	field		Bhat-Boro	350	Bodo	
320944	poto	rubbish; unnecessary articles		Bhat-Boro	350	Bodo	
320945	podo	bend	vt	Bhat-Boro	350	Bodo	
320946	podób	bring down	v	Bhat-Boro	350	Bodo	
320947	pón	collect	v	Bhat-Boro	350	Bodo	
320948	ponay	soft, make (as the udder of a cow by allowing the	v	Bhat-Boro	350	Bodo	
320949	ponta	rice (stale)		Bhat-Boro	350	Bodo	
320950	ponta	sandals (wooden)		Bhat-Boro	350	Bodo	
320951	pona zi◦bəw	snake (kind of, poisonous, appearing like an earth		Bhat-Boro	350	Bodo	
320952	popay	breathe heavily	v	Bhat-Boro	350	Bodo	
320953	poploŋ	hollow, make	v	Bhat-Boro	350	Bodo	
320954	bunpob	fill up completely	v	Bhat-Boro	350	Bodo	
320955	bupob	swell up	v	Bhat-Boro	350	Bodo	
320956	zeŋpób	dazzle very much	v	Bhat-Boro	350	Bodo	
320957	sarpób	cover by sprinkling	v	Bhat-Boro	350	Bodo	
320958	zawpób	cover by digging	v	Bhat-Boro	350	Bodo	
320959	pób	bury	v	Bhat-Boro	350	Bodo	
320960	erpób	put inside earth, mud etc.	v	Bhat-Boro	350	Bodo	
320961	gopób	buried	vi	Bhat-Boro	350	Bodo	
320962	pomi	melt away (sugar); burn off slowly	v	Bhat-Boro	350	Bodo	
320963	poray	read	v	Bhat-Boro	350	Bodo	
320964	poray hali	school		Bhat-Boro	350	Bodo	
320965	poró	leak out or fall through, make to	v	Bhat-Boro	350	Bodo	
320966	poroŋ	happ, make	v	Bhat-Boro	350	Bodo	
320967	pormətə	stick for throwing at fruits		Bhat-Boro	350	Bodo	
320968	pormətay	throw sticks at fruits	v	Bhat-Boro	350	Bodo	
320969	polán	hunter		Bhat-Boro	350	Bodo	
320970	polo	basket (kind of, used for fishing or for covering		Bhat-Boro	350	Bodo	
320971	poloŋ	hollow, make		Bhat-Boro	350	Bodo	
320972	polontə	mud (sticky, left behind by flood)		Bhat-Boro	350	Bodo	
320973	posoŋ	stand, make to	v	Bhat-Boro	350	Bodo	
320974	posol	crops		Bhat-Boro	350	Bodo	
320975	posta	time		Bhat-Boro	350	Bodo	
320976	postay	repent	v	Bhat-Boro	350	Bodo	
320977	pozob	fold / arrange	v	Bhat-Boro	350	Bodo	
320978	zapnáŋ	eat by mistake; eat unconsciously	v	Bhat-Boro	350	Bodo	
320979	salapnaŋ	lick by mistake	v	Bhat-Boro	350	Bodo	
320980	kupnaŋ	hit by mistake	v	Bhat-Boro	350	Bodo	
320981	dənpnaŋ	misplace	v	Bhat-Boro	350	Bodo	
320982	kanprəm	always		Bhat-Boro	350	Bodo	
320983	kaprəm	every		Bhat-Boro	350	Bodo	
320984	ləŋpram	fit for drinking	v	Bhat-Boro	350	Bodo	
320985	danprám	fit for cutting	v	Bhat-Boro	350	Bodo	
320986	tayprí	begin to bear fruit	v	Bhat-Boro	350	Bodo	
320987	hapri	begin to run	v	Bhat-Boro	350	Bodo	
320988	mə◦dəm◦pru	smell strongly (good smell)	v	Bhat-Boro	350	Bodo	
320989	manam◦pru	smell strongly (bad smell)	v	Bhat-Boro	350	Bodo	
320990	za◦prú	bite in the middle	v	Bhat-Boro	350	Bodo	
320991	hapru	cut in the middle	v	Bhat-Boro	350	Bodo	
320992	kulipru	cut and open in the middle	v	Bhat-Boro	350	Bodo	
320993	zaplá	pretend to eat	v	Bhat-Boro	350	Bodo	
320994	gelépla	pretend to play	v	Bhat-Boro	350	Bodo	
320995	bəplaw	stretch by pulling	v	Bhat-Boro	350	Bodo	
320996	bapláw	stretch by beating	v	Bhat-Boro	350	Bodo	
320997	pliŋ plaŋ	here and there		Bhat-Boro	350	Bodo	
320998	buplé	beat and break completely	v	Bhat-Boro	350	Bodo	
320999	zaplé	eat completely	v	Bhat-Boro	350	Bodo	
321000	zaplé	eat in the same place and make dirty	v	Bhat-Boro	350	Bodo	
321001	haplé	cut in the same place and spoil a thing	v	Bhat-Boro	350	Bodo	
321003	zaplóŋ	eat by making a hole	v	Bhat-Boro	350	Bodo	
321004	soploŋ	make hollow	v	Bhat-Boro	350	Bodo	
321006	haploŋ	cut and make a hole	v	Bhat-Boro	350	Bodo	
321007	bə	pull	v	Bhat-Boro	350	Bodo	
321008	bəka	pull off	v	Bhat-Boro	350	Bodo	
321009	bəkər	separate	v	Bhat-Boro	350	Bodo	
321010	bəkar	remove something sticking	v	Bhat-Boro	350	Bodo	
321011	bəkaŋ	draw water	v	Bhat-Boro	350	Bodo	
321013	bəlaw	remove by hand	v	Bhat-Boro	350	Bodo	
321014	bəhən	bring out	v	Bhat-Boro	350	Bodo	
321015	bə	which one		Bhat-Boro	350	Bodo	
321018	bəzəŋniba	unknown		Bhat-Boro	350	Bodo	
321020	bəgri begor	glands appearing in the neck		Bhat-Boro	350	Bodo	
321021	bətə́kəm	rice (cooked, pieces of, scattered on the ground,		Bhat-Boro	350	Bodo	
321022	bətə́r	season		Bhat-Boro	350	Bodo	
321023	bətí	time, season		Bhat-Boro	350	Bodo	
321024	bətíra	of the season		Bhat-Boro	350	Bodo	
321025	bətí	thing that is sufficient for one meal (rice, fish,		Bhat-Boro	350	Bodo	
321026	bətíya	thread (piece of, for stitching)		Bhat-Boro	350	Bodo	
321027	bətíya ná	fish (kind of, small)		Bhat-Boro	350	Bodo	
321028	bəddi	skill		Bhat-Boro	350	Bodo	
321029	bə́n	tie up (as a bundle of cloth)	v	Bhat-Boro	350	Bodo	
321030	bənaŋ	younger brother of wife; younger sister of wife; h		Bhat-Boro	350	Bodo	
321031	bibə́naŋ	younger brother, etc., of his wife		Bhat-Boro	350	Bodo	
321032	nəmbə́naŋ	younger brother, etc., of your wife		Bhat-Boro	350	Bodo	
321033	bəndiya	slave		Bhat-Boro	350	Bodo	
321034	bəbekani	but		Bhat-Boro	350	Bodo	
321035	bəy	serve (servant)	v	Bhat-Boro	350	Bodo	
321036	bəy◦na	servant		Bhat-Boro	350	Bodo	
321037	bəy◦nay	servant		Bhat-Boro	350	Bodo	
321038	ongúbəy	love very much	v	Bhat-Boro	350	Bodo	
321039	bə́y	that one (away)		Bhat-Boro	350	Bodo	
321041	bəytáŋ	he (honorific)		Bhat-Boro	350	Bodo	
321042	bə́y	grandmother		Bhat-Boro	350	Bodo	
321043	abəy	grandmother (my)		Bhat-Boro	350	Bodo	
321044	nə́mbə́y	grandmother (your)		Bhat-Boro	350	Bodo	
321045	bibə́y	grandmother (his or her)		Bhat-Boro	350	Bodo	
321046	bəyka	age		Bhat-Boro	350	Bodo	
321047	bəykya	adult, aged		Bhat-Boro	350	Bodo	
321048	bəyta	rudder		Bhat-Boro	350	Bodo	
321049	bəytala	term of abuse (male)		Bhat-Boro	350	Bodo	
321050	bəytali	term of abuse (female)		Bhat-Boro	350	Bodo	
321051	bəytúm	girl (unmarried)		Bhat-Boro	350	Bodo	
321052	bəydə sari	sing crying when one is unhappy	v	Bhat-Boro	350	Bodo	
321053	bəynay	younger brother of wife; husband of younger sister		Bhat-Boro	350	Bodo	
321054	bibə́nay	younger brother of his wife, etc.		Bhat-Boro	350	Bodo	
321055	nəmbə́nay	younger brother of your wife, etc.		Bhat-Boro	350	Bodo	
321056	bəyrati	woman who comes to invite people for a marriage wi		Bhat-Boro	350	Bodo	
321057	bəyradi	woman with untied hair		Bhat-Boro	350	Bodo	
321058	bəysaŋ	platform (wooden)		Bhat-Boro	350	Bodo	
321059	bəyzad	naughty, wicked		Bhat-Boro	350	Bodo	
321060	bər	angry, become very; mad	v	Bhat-Boro	350	Bodo	
321061	bərá	give chance!; give path!		Bhat-Boro	350	Bodo	
321062	bəri	land		Bhat-Boro	350	Bodo	
321063	bəri metká	kind of metka growing on land by side of a tank et		Bhat-Boro	350	Bodo	
321064	bərbla	woodworm (kind of, white with big head)		Bhat-Boro	350	Bodo	
321065	bərma	goat		Bhat-Boro	350	Bodo	
321066	bərma bibú	embroidery (kind of, like goat's intestine)		Bhat-Boro	350	Bodo	
321067	bər◦la	bow		Bhat-Boro	350	Bodo	
321068	bə◦lá	bow		Bhat-Boro	350	Bodo	
321069	bərsi	hook (fishing)		Bhat-Boro	350	Bodo	
321070	bəssi	hook (fishing)		Bhat-Boro	350	Bodo	
321071	bələd	bull		Bhat-Boro	350	Bodo	
321072	bəla	pride		Bhat-Boro	350	Bodo	
321073	bəlá	remove by hand	v	Bhat-Boro	350	Bodo	
321074	bəw	cut	vi	Bhat-Boro	350	Bodo	
321075	gəbəw	sharp		Bhat-Boro	350	Bodo	
321076	bəw	where		Bhat-Boro	350	Bodo	
321077	bə́w	grandfather		Bhat-Boro	350	Bodo	
321078	abəw	grandfather (my)		Bhat-Boro	350	Bodo	
321079	nəmbə́w	grandfather (your)		Bhat-Boro	350	Bodo	
321080	bibə́w	grandfather (his or her)		Bhat-Boro	350	Bodo	
321081	bəsər	year		Bhat-Boro	350	Bodo	
321082	bəhəl	trip, journey		Bhat-Boro	350	Bodo	
321083	ba	bored; feel lazy	v	Bhat-Boro	350	Bodo	
321084	badal	lazy, slow		Bhat-Boro	350	Bodo	
321086	zamba	dirty, shabbily dressed		Bhat-Boro	350	Bodo	
