ID	rn	reflex	GLOSS	gfn	srcabbr	lgid	language	srcid
739	63214	--	go on pilgrimage		SIL-Chep	449	Chepang	10.B.3.34
740	63216	si-sa	go out (fire)		SIL-Chep	449	Chepang	6.B.3.5
741	63215	glyuŋʰ-sa	go out		SIL-Chep	449	Chepang	2.B.1.7
742	63217	--	go out, cause to		SIL-Chep	449	Chepang	2.B.1.7a
743	63218	meʔcʰyaʔ	goat		SIL-Chep	449	Chepang	3.A.36
744	63220	lan	god		SIL-Chep	449	Chepang	10.A.55
745	63219	diŋ	god		SIL-Chep	449	Chepang	10.A.55
746	63221	(N)	gold		SIL-Chep	449	Chepang	8.A. 51
747	63222	(N)	gong		SIL-Chep	449	Chepang	8.A. 40
748	63224	pe-ʔo	good		SIL-Chep	449	Chepang	12.A.23
749	63223	pe-ʔo	good		SIL-Chep	449	Chepang	1.97
750	63225	--	gossip		SIL-Chep	449	Chepang	11.B.1.14
751	63226	dum	gourd		SIL-Chep	449	Chepang	4.A.45
752	63227	--	granary		SIL-Chep	449	Chepang	6.A.7
753	63228	padalʔ	grandfather		SIL-Chep	449	Chepang	11.A.79
754	63229	madalʔ	grandmother		SIL-Chep	449	Chepang	11.A.80
755	63233	les	grass		SIL-Chep	449	Chepang	4.A.58
756	63232	ki	grass		SIL-Chep	449	Chepang	4.A.58
757	63231	lon	grass		SIL-Chep	449	Chepang	4.A.58
758	63230	dubə	grass		SIL-Chep	449	Chepang	4.A.58
759	63234	nyamʔ	grasshopper		SIL-Chep	449	Chepang	3.A.96
760	63235	--	grate		SIL-Chep	449	Chepang	7.B.1.4
761	63236	hram-sa	graze		SIL-Chep	449	Chepang	3.B.33
762	63237	cʰəw	grease		SIL-Chep	449	Chepang	1.32
763	63238	hlek-ʔo	greasy		SIL-Chep	449	Chepang	12.B.15
764	63239	--	greed		SIL-Chep	449	Chepang	10.A.7
765	63240	pli-ʔo	green		SIL-Chep	449	Chepang	1.88
766	63241	syəwə-sa	greet		SIL-Chep	449	Chepang	10.B.1.45
767	63242	(N)	griddle		SIL-Chep	449	Chepang	6.A.45
768	63243	grayh-sa	grind		SIL-Chep	449	Chepang	7.B.1.3
769	63244	cyur-sa	grind (press through)		SIL-Chep	449	Chepang	7.B.1. 11
770	63245	grayhʔo baŋ	grinder		SIL-Chep	449	Chepang	6.A.44
771	63247	hŋik-sa	grit (teeth)		SIL-Chep	449	Chepang	2.B.7
772	63246	jəmʔ-sa	grit (teeth)		SIL-Chep	449	Chepang	2.B.7
773	63248	ŋanʰ-sa	groan		SIL-Chep	449	Chepang	2.B.2.52
774	63249	banʰ	ground(level)		SIL-Chep	449	Chepang	5.A.58
775	63251	kaŋ-sa	grow up		SIL-Chep	449	Chepang	6.B.2.5
776	63250	braw-sa	grow up		SIL-Chep	449	Chepang	6.B.2.5
777	63252	ŋur-sa	growl		SIL-Chep	449	Chepang	3.B.2
778	63253	syanʔ	grub		SIL-Chep	449	Chepang	3.A.78
779	63254	lyuŋʰ-sa	guard		SIL-Chep	449	Chepang	10.B.1.46
780	63255	--	guava		SIL-Chep	449	Chepang	4.A.17
781	63256	--	guilt		SIL-Chep	449	Chepang	10.A.73
782	63257	--	guilty		SIL-Chep	449	Chepang	12.A.67
783	63258	waŋ-gorh	gully		SIL-Chep	449	Chepang	5.A.61
784	63260	wer gleʔ-sa	hail		SIL-Chep	449	Chepang	5.B.14
785	63259	wer	hail		SIL-Chep	449	Chepang	5.A.38
786	63261	myaŋ	hair		SIL-Chep	449	Chepang	1.37
787	63262	se◦men	hair (body)		SIL-Chep	449	Chepang	2.A.9
788	63263	--	hair (pubic)		SIL-Chep	449	Chepang	2.A.10
789	63264	hlak	half		SIL-Chep	449	Chepang	9.35
790	63265	--	half moon		SIL-Chep	449	Chepang	5.A.16
791	63266	hlak-badiŋ	half way		SIL-Chep	449	Chepang	9.36
792	63267	tʰak-sa	hammer		SIL-Chep	449	Chepang	8.B.8
793	63268	krut	hand		SIL-Chep	449	Chepang	1.48
794	63270	lah-sa	hang on hook		SIL-Chep	449	Chepang	7.B.3. 21
795	63269	tyoyʔ-sa	hang on hook		SIL-Chep	449	Chepang	7.B.3. 21
796	63271	gyaw-sa	hang rope		SIL-Chep	449	Chepang	8.B. 13
797	63272	--	happiness		SIL-Chep	449	Chepang	10.A.10
798	63273	coŋay-ʔo	happy		SIL-Chep	449	Chepang	12.A.44
799	63274	cak-ʔo	hard		SIL-Chep	449	Chepang	12.B.7
800	63275	kim-taŋ wanʔ-sa	harvest		SIL-Chep	449	Chepang	4.B.30
801	63276	bʰyuk-sa	hatch		SIL-Chep	449	Chepang	3.B.17
802	63279	corʔ-sa	hate		SIL-Chep	449	Chepang	10.B.1.68
803	63278	yu-kʰayʔ-sa	hate		SIL-Chep	449	Chepang	10.B.1.68
804	63277	corʔmuh	hate		SIL-Chep	449	Chepang	10.A.2
805	63280	ʔaskan doʔ-sa	have a vision		SIL-Chep	449	Chepang	10.B.3.38
806	63281	mu-waʔ	hawk		SIL-Chep	449	Chepang	3.A.21
807	63282	--	hay		SIL-Chep	449	Chepang	4.A.22
808	63283	(N)	haze		SIL-Chep	449	Chepang	5.A.41
809	63287	ʔuwʰ	he		SIL-Chep	449	Chepang	13.B.12
810	63286	ʔowʔ	he		SIL-Chep	449	Chepang	13.B.12
811	63285	ʔuʔ	he		SIL-Chep	449	Chepang	13.B.12
812	63284	ʔiʔ	he		SIL-Chep	449	Chepang	13.B.12
813	63288	ta◦laŋ	head		SIL-Chep	449	Chepang	1.38
814	63289	syak-sa	heal (wound)		SIL-Chep	449	Chepang	2.B.2.47
815	63290	sel	health		SIL-Chep	449	Chepang	10.A.18
816	63292	selʔ-ʔo	healthy		SIL-Chep	449	Chepang	12.A.25
817	63291	tu-ʔo	healthy		SIL-Chep	449	Chepang	12.A.25
818	63293	sayʔ-sa	hear		SIL-Chep	449	Chepang	1.58
819	63294	hluŋ	heart		SIL-Chep	449	Chepang	1.52
820	63295	krok-sa	heat		SIL-Chep	449	Chepang	7.B.2. 11
821	63296	ʔaŋ-sa	heat up (roti)		SIL-Chep	449	Chepang	7.B.2. 10
822	63297	li-ʔo	heavy		SIL-Chep	449	Chepang	12.B.3
823	63298	godeʔ	heel		SIL-Chep	449	Chepang	2.A.60
824	63299	kelʔ-sa	help		SIL-Chep	449	Chepang	10.B.1.47
825	63300	(N)	hen		SIL-Chep	449	Chepang	3.A.3
826	63301	--	herdsman		SIL-Chep	449	Chepang	11.A.65
827	63303	hlukunʔ-ja	hiccup		SIL-Chep	449	Chepang	10.A.28
828	63302	cʰun-sa	hiccup		SIL-Chep	449	Chepang	2.B.2.22
829	63304	nuk-sa	hide		SIL-Chep	449	Chepang	6.B.1. 15
830	63305	yas-ʔo	high		SIL-Chep	449	Chepang	12.C.8
831	63306	bum	hill		SIL-Chep	449	Chepang	5.A.56
832	63307	kil	hip		SIL-Chep	449	Chepang	2.A.44
833	63308	--	hire (farm laborer)		SIL-Chep	449	Chepang	4.B.29
834	63309	sya sya dayh-sa	hiss		SIL-Chep	449	Chepang	3.B.19
835	63310	kruŋ	hive		SIL-Chep	449	Chepang	3.A.99
836	63311	pyək	hog		SIL-Chep	449	Chepang	3.A.41
837	63312	--	hog house		SIL-Chep	449	Chepang	6.A.10
838	63313	cum-sa	hold		SIL-Chep	449	Chepang	2.B.1.20
839	63314	tyak-sa	hold out (to receive sthg.)		SIL-Chep	449	Chepang	2.B.1.23
840	63315	gʰaŋ	hole		SIL-Chep	449	Chepang	5.A.62
841	63316	pʰeŋ-ʔo	hollow		SIL-Chep	449	Chepang	12.C.31
842	63317	(N)	honey		SIL-Chep	449	Chepang	3.A. 100
843	63318	cok	hoof		SIL-Chep	449	Chepang	3.A.32
844	63319	--	hope		SIL-Chep	449	Chepang	10.B.3.11
845	63320	roŋʔ	horn		SIL-Chep	449	Chepang	1.34
846	63321	--	horse		SIL-Chep	449	Chepang	3.A.44
847	63322	dʰah-ʔo	hot		SIL-Chep	449	Chepang	1.93
848	63323	kaŋʰ-sa	hot, become (oil)		SIL-Chep	449	Chepang	7.B.2.6
849	63324	rok-ʔo	hot / spicy		SIL-Chep	449	Chepang	12.B.23
850	63325	kim	house		SIL-Chep	449	Chepang	6.A.6
851	63326	gu-cuk	how much		SIL-Chep	449	Chepang	13.B.8
852	63327	gə-tə hay-ti	how / in what way		SIL-Chep	449	Chepang	13.B.7
853	63328	--	howl		SIL-Chep	449	Chepang	3.B.3
854	63329	--	hum		SIL-Chep	449	Chepang	11.B.1.5
855	63330	tumʔjan-sa	hum (insects)		SIL-Chep	449	Chepang	3.B.22
856	63331	--	humble		SIL-Chep	449	Chepang	12.A.55
857	63335	--	hundred and two		SIL-Chep	449	Chepang	9.25
858	63334	--	hundred and thirty		SIL-Chep	449	Chepang	9.26
859	63333	--	hundred and ninety		SIL-Chep	449	Chepang	9.27
860	63332	--	hundred		SIL-Chep	449	Chepang	9.24
861	63336	kə◦syaʔ	hunt		SIL-Chep	449	Chepang	3.B.26
862	63337	--	hunter		SIL-Chep	449	Chepang	11.A.63
863	63338	jok-sa	hurry		SIL-Chep	449	Chepang	2.B.1.60
864	63339	jik-sa	hurt		SIL-Chep	449	Chepang	2.B.2.44
865	63340	hluŋ jik-sa	hurt (feelings)		SIL-Chep	449	Chepang	10.B.1.74
866	63342	paca	husband		SIL-Chep	449	Chepang	11.A.77
867	63341	po	husband		SIL-Chep	449	Chepang	11.A.77
868	63344	ŋa	I		SIL-Chep	449	Chepang	13.B.10
869	63343	ŋa	I		SIL-Chep	449	Chepang	1.1
870	63345	--	ice		SIL-Chep	449	Chepang	5.A.42
871	63346	yat-joʔleʔ	identical		SIL-Chep	449	Chepang	12.D.3
872	63347	(N)	idol		SIL-Chep	449	Chepang	10.A.61
873	63348	hwək-ma-lo	ignorant		SIL-Chep	449	Chepang	12.A.18
874	63349	--	ignore		SIL-Chep	449	Chepang	10.B.1.70
875	63350	--	imagine		SIL-Chep	449	Chepang	10.B.2.20
876	63352	hŋa-səy	in front of		SIL-Chep	449	Chepang	12.C.56
877	63351	kos-səy	in front of		SIL-Chep	449	Chepang	12.C.56
878	63354	-kʰa	in, inside of		SIL-Chep	449	Chepang	12.C.47
879	63353	(N)	in, inside of		SIL-Chep	449	Chepang	12.C.47
880	63355	--	incense		SIL-Chep	449	Chepang	10.A.59
881	63356	cak-to syaw-sa	increase		SIL-Chep	449	Chepang	11.B.2.14
882	63357	--	inelastic		SIL-Chep	449	Chepang	12.B.10
883	63358	--	infrequent		SIL-Chep	449	Chepang	12.D.21
884	63359	--	inherit		SIL-Chep	449	Chepang	11.B.2.28
885	63360	--	injury		SIL-Chep	449	Chepang	10.A.19
886	63361	--	insane		SIL-Chep	449	Chepang	12.A.22
887	63363	--	insolent		SIL-Chep	449	Chepang	12.A.57
888	63362	dah-ma-lo	insufficient		SIL-Chep	449	Chepang	12.B.46
889	63364	hal-kay-sa	insult		SIL-Chep	449	Chepang	11.B.3.5
890	63365	hwək-ʔo	intelligent		SIL-Chep	449	Chepang	12.A.17
891	63366	--	interpret		SIL-Chep	449	Chepang	10.B.2.29
892	63367	hwət-sa	interrogate		SIL-Chep	449	Chepang	11.B.3.10
893	63368	yoŋ-kliʔ	intestines		SIL-Chep	449	Chepang	2.A.43
894	63369	-haŋ	into		SIL-Chep	449	Chepang	12.C.45
895	63370	--	invite		SIL-Chep	449	Chepang	10.B.1.49
896	63371	(N)	iron		SIL-Chep	449	Chepang	8.A. 54
897	63372	--	irrigate		SIL-Chep	449	Chepang	4.B.24
898	63376	ʔuwʰ	it		SIL-Chep	449	Chepang	13.B.13
899	63375	ʔowʔ	it		SIL-Chep	449	Chepang	13.B.13
900	63374	ʔuʔ	it		SIL-Chep	449	Chepang	13.B.13
901	63373	ʔiʔ	it		SIL-Chep	449	Chepang	13.B.13
902	63377	sos-sa	itch		SIL-Chep	449	Chepang	2.B.2.28
903	63378	jhəm◦bu	jackal		SIL-Chep	449	Chepang	3.A.60
904	63379	--	jail		SIL-Chep	449	Chepang	11.A.34
905	63380	kwaŋ	jaw		SIL-Chep	449	Chepang	2.A.20
906	63381	corʔ-ʔo	jealous		SIL-Chep	449	Chepang	12.A.64
907	63382	grinʔ-sa	jerk (in fright)		SIL-Chep	449	Chepang	2.B.1.41
908	63383	(N)	join		SIL-Chep	449	Chepang	8.B. 19
909	63384	kroh	joint		SIL-Chep	449	Chepang	2.A.4
910	63385	byal noʔ-sa	joke		SIL-Chep	449	Chepang	11.B.1.15
911	63387	--	judge		SIL-Chep	449	Chepang	11.B.3.12
912	63386	--	judge		SIL-Chep	449	Chepang	11.A.32
913	63388	tyat-sa	jump across		SIL-Chep	449	Chepang	2.B.1.29
914	63389	jyos-sa	jump down		SIL-Chep	449	Chepang	2.B.1.28
915	63391	cyol-sa	jump over		SIL-Chep	449	Chepang	2.B.1.27
916	63390	kʰe-sa	jump over		SIL-Chep	449	Chepang	2.B.1.27
917	63392	jyok-sa	jump up		SIL-Chep	449	Chepang	2.B.1.26
918	63393	gəm-sa	keep		SIL-Chep	449	Chepang	7.B.3. 25
919	63394	kreŋʔ-sa	kick		SIL-Chep	449	Chepang	2.B.1.61
920	63395	--	kid		SIL-Chep	449	Chepang	3.A.39
921	63396	gəl	kidney		SIL-Chep	449	Chepang	2.A.41
922	63398	sat-sa	kill		SIL-Chep	449	Chepang	2.B.2. 14a
923	63397	sət-sa	kill		SIL-Chep	449	Chepang	1.62
924	63399	pal-sa	kill sacrificial animal		SIL-Chep	449	Chepang	10.B.3.27
925	63400	kaŋ-ʔo	kind		SIL-Chep	449	Chepang	12.A.62
926	63401	jher-siŋʔ	kindling		SIL-Chep	449	Chepang	6.A.55
927	63402	--	kindness		SIL-Chep	449	Chepang	10.A.8
928	63403	tumʔ-sa	kiss		SIL-Chep	449	Chepang	10.B.1.51
929	63404	krak-sa	knead		SIL-Chep	449	Chepang	7.B.1.8
930	63405	kryoŋʔ	knee		SIL-Chep	449	Chepang	1.47
931	63406	naʔsuy	knife		SIL-Chep	449	Chepang	8.A. 21
932	63407	--	knife (pocket)		SIL-Chep	449	Chepang	8.A. 20
933	63408	--	knock (door)		SIL-Chep	449	Chepang	6.B.3. 21
934	63409	cʰit	knot		SIL-Chep	449	Chepang	8.A. 33
935	63412	təyh-sa	know		SIL-Chep	449	Chepang	10.B.2.19
936	63411	təyh-sa	know		SIL-Chep	449	Chepang	1.59
937	63410	ciʔ-sa	know		SIL-Chep	449	Chepang	1.59
938	63414	təyh-sa	know (smn)		SIL-Chep	449	Chepang	10.B.1.55
939	63413	(Inf.) + ciʔ-sa	know (smth)		SIL-Chep	449	Chepang	13.A.2
940	63415	--	kodali		SIL-Chep	449	Chepang	8.A. 21
941	63416	hləyʔ	ladder		SIL-Chep	449	Chepang	6.A.24
942	63417	hlayk	ladle		SIL-Chep	449	Chepang	6.A.59
943	63418	--	lake		SIL-Chep	449	Chepang	5.A.67
944	63419	--	language		SIL-Chep	449	Chepang	11.A.20
945	63421	lonte	last		SIL-Chep	449	Chepang	9.34
946	63420	tu-sa	last		SIL-Chep	449	Chepang	7.B.3. 32
947	63423	gah-sa	last (duration)		SIL-Chep	449	Chepang	5.B.5
948	63422	tu-sa	last (duration)		SIL-Chep	449	Chepang	5.B.5
949	63424	yoh-dyah-məy	last night		SIL-Chep	449	Chepang	5.A.24
950	63425	yat-ko-teh	last year		SIL-Chep	449	Chepang	5.A.32
951	63427	--	late		SIL-Chep	449	Chepang	12.D.19
952	63426	jyaŋ-sa	late		SIL-Chep	449	Chepang	5.B.1
953	63429	ŋi-sa	laugh		SIL-Chep	449	Chepang	10.B.3.12
954	63428	gak-sa	laugh		SIL-Chep	449	Chepang	10.B.3.12
955	63430	ʔum ʔot-sa	lay (egg)		SIL-Chep	449	Chepang	3.B.14
956	63431	(N)	lazy		SIL-Chep	449	Chepang	12.A.28
957	63432	(N)	lead		SIL-Chep	449	Chepang	3.B.35
958	63434	lo	leaf		SIL-Chep	449	Chepang	1.25
959	63433	mat	leaf		SIL-Chep	449	Chepang	1.25
960	63435	yor-sa	leak		SIL-Chep	449	Chepang	7.B.1. 24
961	63436	toko-sa	lean		SIL-Chep	449	Chepang	6.B.3. 12
962	63438	--	learn (by heart)		SIL-Chep	449	Chepang	10.B.2.9
963	63437	syan-sa	learn		SIL-Chep	449	Chepang	10.B.2.3
964	63439	--	least		SIL-Chep	449	Chepang	12.D.10
965	63440	pʰe-sa	leave behind		SIL-Chep	449	Chepang	11.B.1.32
966	63441	bʰe-sa	leave / start out		SIL-Chep	449	Chepang	11.B.1.31
967	63443	lit	leech (water)		SIL-Chep	449	Chepang	3.A.77
968	63442	pyat	leech (land)		SIL-Chep	449	Chepang	3.A.76
969	63444	weʔ-do	left		SIL-Chep	449	Chepang	12.C.19
970	63445	--	left-handed person		SIL-Chep	449	Chepang	10.A.15
971	63446	dom	leg		SIL-Chep	449	Chepang	2.A.56
972	63447	bəyʔ-ʔak-sa	lend (things)		SIL-Chep	449	Chepang	11.B.2.7
973	63448	(N)	lend money		SIL-Chep	449	Chepang	11.B.2.5
974	63449	renʔ-ma-lo	lenient		SIL-Chep	449	Chepang	12.A.38
975	63451	syaluŋ-jaʔ	leopard		SIL-Chep	449	Chepang	3.A.64
976	63450	jaʔ	leopard		SIL-Chep	449	Chepang	3.A.64
977	63452	--	leprosy		SIL-Chep	449	Chepang	10.A.30
978	63453	--	less		SIL-Chep	449	Chepang	12.D.8
979	63454	(verb stem) + pa-	let (smn. do sthg.)		SIL-Chep	449	Chepang	13.A.4
980	63455	--	liar		SIL-Chep	449	Chepang	11.A.16
981	63456	lemʰ-sa	lick		SIL-Chep	449	Chepang	3.B.7
982	63459	--	lie		SIL-Chep	449	Chepang	11.A.15
983	63458	maʔ-sa	lie		SIL-Chep	449	Chepang	10.B.1.75
984	63457	kʰamʰ-sa	lie		SIL-Chep	449	Chepang	1.67
985	63461	ʔenʔ-sa	lie down / turn over		SIL-Chep	449	Chepang	6.B.3. 11
986	63460	klamʰ-sa	lie down		SIL-Chep	449	Chepang	2.B.2.17
987	63462	(N)	life		SIL-Chep	449	Chepang	10.A.12
988	63463	soʔ	ligament		SIL-Chep	449	Chepang	2.A.7
989	63466	mut-sa	light	v.t.	SIL-Chep	449	Chepang	6.B.3.3
990	63465	lyuŋ-sa	light	v.i.	SIL-Chep	449	Chepang	6.B.3.1
991	63464	haʔ-ʔo	light		SIL-Chep	449	Chepang	12.B.4
992	63467	nyam-pliŋʰ-ʔo	lightning		SIL-Chep	449	Chepang	5.A.45
993	63470	--	like		SIL-Chep	449	Chepang	13.B.35
994	63469	cʰyup-sa	like		SIL-Chep	449	Chepang	10.B.3.10
995	63468	jhak-sa	like		SIL-Chep	449	Chepang	10.B.3.10
996	63471	--	lime		SIL-Chep	449	Chepang	6.A.15
997	63472	klyoy-sa	limp		SIL-Chep	449	Chepang	2.B.1.25
998	63473	nərʔ◦pun	lip		SIL-Chep	449	Chepang	2.A.25
999	63474	(N)	liquor		SIL-Chep	449	Chepang	7.A.19
1000	63476	gʰiʔ-sa	listen		SIL-Chep	449	Chepang	10.B.1.17
1001	63475	sayʔ-sa	listen		SIL-Chep	449	Chepang	10.B.1.17
1002	63477	sel◦ʔmu-sa	live		SIL-Chep	449	Chepang	2.B.2.32
1003	63478	sinʰ	liver		SIL-Chep	449	Chepang	1.53
1004	63480	kamba	lizard		SIL-Chep	449	Chepang	3.A.65
1005	63479	kucuruŋʔ	lizard		SIL-Chep	449	Chepang	3.A.65
1006	63482	lat-tak-sa	load		SIL-Chep	449	Chepang	11.B.1.28
1007	63481	--	load	n	SIL-Chep	449	Chepang	8.A. 11
1008	63488	--	lock		SIL-Chep	449	Chepang	6.B.3. 16
1009	63483	--	lock		SIL-Chep	449	Chepang	6.A.28
1010	63484	taʔ	loft		SIL-Chep	449	Chepang	6.A.40
1011	63485	gyaŋ-ʔo	long		SIL-Chep	449	Chepang	1.14
1012	63486	--	long for		SIL-Chep	449	Chepang	10.B.3.9
1013	63487	--	long life		SIL-Chep	449	Chepang	10.A.13
1014	63489	yo-sa	look at		SIL-Chep	449	Chepang	10.B.2.15
1015	63490	--	loom		SIL-Chep	449	Chepang	7.A.27
1016	63492	l-yoŋ-ʔo	loose		SIL-Chep	449	Chepang	12.B.2
1017	63491	hoʔpʰoroʔ tə toŋʔ-sa	loose		SIL-Chep	449	Chepang	7.B.3. 39
1018	63494	hlok-sa	loose, get		SIL-Chep	449	Chepang	3.B.37
1019	63493	pan-sa	loose, get		SIL-Chep	449	Chepang	3.B.37
1020	63495	kyumʰ-sa	lose / defeated, be		SIL-Chep	449	Chepang	10.B.1.85
1021	63497	muk-ʔo	loud		SIL-Chep	449	Chepang	12.B.29
1022	63496	gʰor-ʔo	loud		SIL-Chep	449	Chepang	12.B.29
1023	63500	kras	louse (body)		SIL-Chep	449	Chepang	3.A.87
1024	63499	kras	louse (body)		SIL-Chep	449	Chepang	1.22
1025	63498	srəyk	louse (head)		SIL-Chep	449	Chepang	1.22
1026	63502	rap-sa	love		SIL-Chep	449	Chepang	10.B.1.52
1027	63501	(N)	love		SIL-Chep	449	Chepang	10.A.1
1028	63503	yas-ma-lo	low		SIL-Chep	449	Chepang	12.C.9
1029	63506	cʰyumʔ-nay	lower garment (women's)		SIL-Chep	449	Chepang	7.A.36
1030	63504	--	lower garment (men's)		SIL-Chep	449	Chepang	7.A.31
1031	63507	pop	lung		SIL-Chep	449	Chepang	2.A.36
1032	63509	jaŋʰ-sa	made		SIL-Chep	449	Chepang	6.B.1.4
1033	63508	toʔ-sa	made		SIL-Chep	449	Chepang	6.B.1.4
1034	63510	--	make up		SIL-Chep	449	Chepang	2.B.2.39
1035	63511	--	malaria		SIL-Chep	449	Chepang	10.A.32
1036	63512	goy-coʔ	man		SIL-Chep	449	Chepang	1.17
1037	63514	na-to	many		SIL-Chep	449	Chepang	1.10
1038	63513	ʔanə	many		SIL-Chep	449	Chepang	1.10
1039	63515	kantil	market		SIL-Chep	449	Chepang	11.A.53
1040	63516	kəma wanʔ-ʔo	marriage		SIL-Chep	449	Chepang	11.A.83
1041	63517	sirə	marrow		SIL-Chep	449	Chepang	2.A.3
1042	63518	(N)	marry		SIL-Chep	449	Chepang	11.B.2.17
1043	63519	gosay	mask		SIL-Chep	449	Chepang	10.A.58
1044	63520	soko-sa	massage		SIL-Chep	449	Chepang	2.B.2.35
1045	63521	--	master		SIL-Chep	449	Chepang	11.A.57
1046	63522	lawʔ	mat		SIL-Chep	449	Chepang	6.A.37
1047	63523	gʰar-sa	match	v.i.	SIL-Chep	449	Chepang	7.B.3. 11
1048	63524	--	measles		SIL-Chep	449	Chepang	10.A.36
1049	63528	hər-sa	measure		SIL-Chep	449	Chepang	7.B.1. 35
1050	63527	kru-sa	measure cloth		SIL-Chep	449	Chepang	7.B.3. 13
1051	63526	kru-sa	measure (grains)		SIL-Chep	449	Chepang	7.B.1. 36
1052	63525	hər-sa	measure (grains)		SIL-Chep	449	Chepang	7.B.1. 36
1053	63530	-syaʔ	meat		SIL-Chep	449	Chepang	7.A.15
1054	63529	mayʔ	meat		SIL-Chep	449	Chepang	7.A.15
1055	63531	(N)	medicine		SIL-Chep	449	Chepang	10.A.42
1056	63532	--	meditate		SIL-Chep	449	Chepang	10.B.3.35
1057	63533	krus-sa	meet		SIL-Chep	449	Chepang	10.B.1.48
1058	63535	--	melt	v.t.	SIL-Chep	449	Chepang	8.B. 16a
1059	63534	yu-sa	melt		SIL-Chep	449	Chepang	8.B. 16
1060	63536	rup-sa	mend		SIL-Chep	449	Chepang	7.B.3. 29
1061	63537	--	merchant		SIL-Chep	449	Chepang	11.A.55
1062	63538	(N)	merit		SIL-Chep	449	Chepang	10.B.3.30
1063	63539	--	message		SIL-Chep	449	Chepang	11.A.40
1064	63540	(N)	milk		SIL-Chep	449	Chepang	7.A.16
1065	63541	kruk-sa	milk (cow)	v.t.	SIL-Chep	449	Chepang	3.B.41
1066	63543	saŋa	millet		SIL-Chep	449	Chepang	4.A.33
1067	63542	(N)	millet		SIL-Chep	449	Chepang	4.A.33
1068	63544	teʔ-sa	mimic		SIL-Chep	449	Chepang	6.B.2. 10
1069	63545	--	miracle		SIL-Chep	449	Chepang	10.A.63
1070	63546	--	mirror		SIL-Chep	449	Chepang	7.A.40
1071	63548	bʰelʰ-sa	miss		SIL-Chep	449	Chepang	3.B.29
1072	63547	glenʰ-sa	miss		SIL-Chep	449	Chepang	3.B.29
1073	63551	lyawʰ-ʔo	mixed		SIL-Chep	449	Chepang	12.D.11
1074	63550	tyom-sa	mixed		SIL-Chep	449	Chepang	7.B.1.7
1075	63549	lyawʰ-sa	mixed		SIL-Chep	449	Chepang	7.B.1.7
1076	63552	ma◦gam	molar		SIL-Chep	449	Chepang	2.A.26
1077	63553	guluŋʔ	mongoose		SIL-Chep	449	Chepang	3.A.61
1078	63555	gləy	monkey		SIL-Chep	449	Chepang	3.A.53
1079	63554	yuk	monkey		SIL-Chep	449	Chepang	3.A.53
1080	63556	(N)	month		SIL-Chep	449	Chepang	5.A.14
1081	63557	lah	moon		SIL-Chep	449	Chepang	1.73
1082	63558	--	more		SIL-Chep	449	Chepang	12.D.7
1083	63561	hŋi◦diŋ	morning		SIL-Chep	449	Chepang	5.A.9
1084	63560	hni◦diŋ	morning		SIL-Chep	449	Chepang	5.A.9
1085	63559	həl◦pʰaw◦ne	morning		SIL-Chep	449	Chepang	5.A.9
1086	63562	--	mortar		SIL-Chep	449	Chepang	6.A.46
1087	63563	jawyaŋ	mosquito		SIL-Chep	449	Chepang	3.A.84
1088	63564	--	moss		SIL-Chep	449	Chepang	4.A.57
1089	63565	--	most		SIL-Chep	449	Chepang	12.D.9
1090	63566	tirlop	moth		SIL-Chep	449	Chepang	3.A.92
1091	63567	ʔama	mother		SIL-Chep	449	Chepang	11.A.72
1092	63568	syaluŋ	mountain		SIL-Chep	449	Chepang	1.86
1093	63569	kres-sa	mourn		SIL-Chep	449	Chepang	10.B.1.53
1094	63570	kres-sa	mourning	v.	SIL-Chep	449	Chepang	10.A.51
1095	63571	hmo◦toŋ	mouth		SIL-Chep	449	Chepang	1.42
1096	63572	pʰeŋʔ-sa	move to other place	v.	SIL-Chep	449	Chepang	2.B.1.54
1097	63573	saŋʰ-sa	move / stir	v.i.	SIL-Chep	449	Chepang	2.B.1.53
1098	63574	wah-ʔo	moving / go (MM)		SIL-Chep	449	Chepang	12.C.37
1099	63575	neh-kliʔ	mucus (nasal)		SIL-Chep	449	Chepang	2.A.66
1100	63577	du-saʔ	mud		SIL-Chep	449	Chepang	6.A.14
1101	63576	lek-saʔ	mud		SIL-Chep	449	Chepang	6.A.14
1102	63578	--	multiply		SIL-Chep	449	Chepang	10.B.2.23
1103	63579	--	murder		SIL-Chep	449	Chepang	11.A.14
1104	63580	ryawʰ-sa	murmur		SIL-Chep	449	Chepang	10.B.1.7
1105	63581	bʰodamuh	mushroom		SIL-Chep	449	Chepang	4.A.54
1106	63582	--	music		SIL-Chep	449	Chepang	11.A.6
1107	63583	--	musician		SIL-Chep	449	Chepang	11.A.7
1108	63584	(Inf.) + kʰeʔ-to	must		SIL-Chep	449	Chepang	13.A.7
1109	63585	gon◦cʰe	moustache		SIL-Chep	449	Chepang	2.A.14
1110	63586	(N)	mustard		SIL-Chep	449	Chepang	4.A.46
1111	63587	--	mutter		SIL-Chep	449	Chepang	10.B.1.4
1112	63588	--	nag / criticize		SIL-Chep	449	Chepang	10.B.1.66
1113	63589	məyŋ	name		SIL-Chep	449	Chepang	1.100
1114	63590	--	nanny		SIL-Chep	449	Chepang	3.A.38
1115	63591	gʰorh-ʔo	narrow		SIL-Chep	449	Chepang	12.C.4
