rn	reflex	gloss	gfn	srcabbr	lgid	language	srcid
441641	bat-I, baʔ-II	hang, hang up		KVB-PKC	1947	Lai (Hakha)	29
441647	pǔum-I, pumʔ-II	heap, collect, gather, to pile	v	KVB-PKC	1947	Lai (Hakha)	30
441651	bǒom-I, bomʔ-II	help, assist		KVB-PKC	1947	Lai (Hakha)	31
441659	bày-I, bǎy-II	lame, limp		KVB-PKC	1947	Lai (Hakha)	33
441668	bok-I, boʔ-II	lie (face down)		KVB-PKC	1947	Lai (Hakha)	34
441677	bù̀l-|I, bǔl-|II	maimed (e.g. lost limbs, etc.)	be v.	KVB-PKC	1947	Lai (Hakha)	35
441680	zu-bûy	mouse, bamboo rat		KVB-PKC	1947	Lai (Hakha)	36
441686	bùan	mud, foam		KVB-PKC	1947	Lai (Hakha)	37
441692	(vàa)-bǔu	bird-nest		KVB-PKC	1947	Lai (Hakha)	38
441703	bâa-I, bat-II	owe	v	KVB-PKC	1947	Lai (Hakha)	39
441710	bot-I, boʔ-II	pluck, pull out (e.g. grass, feathers)		KVB-PKC	1947	Lai (Hakha)	40
441717	bêel	pot		KVB-PKC	1947	Lai (Hakha)	41
441726	bǔng-I, buŋʔ-II	pour down		KVB-PKC	1947	Lai (Hakha)	42
441732	bǎan-I, banʔ-II	reach		KVB-PKC	1947	Lai (Hakha)	43
441737	buʔ	cooked rice		KVB-PKC	1947	Lai (Hakha)	44
441746	bîal-I, bǐal-II	round, circle	be v.	KVB-PKC	1947	Lai (Hakha)	45
441751	běeŋ-I, beŋʔ-II	slap		KVB-PKC	1947	Lai (Hakha)	46
441759	bǒo	sperm		KVB-PKC	1947	Lai (Hakha)	47
441765	bùl	stump, base (e.g.of a tree)		KVB-PKC	1947	Lai (Hakha)	48
441773	bia-ruuk	secret, confidential		KVB-PKC	1947	Lai (Hakha)	49
441783	bek	temple of head, side of head		KVB-PKC	1947	Lai (Hakha)	51
441789	bǎa-I, baat-II	tired, exhausted		KVB-PKC	1947	Lai (Hakha)	53
441794	vâam pàŋ	wall, flank, side		KVB-PKC	1947	Lai (Hakha)	55
441803	ti-bǔal	wallow		KVB-PKC	1947	Lai (Hakha)	56
441810	bǐa	word		KVB-PKC	1947	Lai (Hakha)	57
441818	bâa	yam		KVB-PKC	1947	Lai (Hakha)	59
441822	dèeŋ	almost, about to		KVB-PKC	1947	Lai (Hakha)	60
441827	dǎay	bird-lime		KVB-PKC	1947	Lai (Hakha)	61
441828	dûm-I, dǔm-II	black (color), dark blue	be v.	KVB-PKC	1947	Lai (Hakha)	62
441834	dâar	brass, bell		KVB-PKC	1947	Lai (Hakha)	63
441839	duk-INV	bruised, punch with fist	be v.	KVB-PKC	1947	Lai (Hakha)	64
441842	dǒon-I, donʔ-II	build, stack		KVB-PKC	1947	Lai (Hakha)	65
441845	dǎay-I, dayʔ-II	calm, quiet		KVB-PKC	1947	Lai (Hakha)	66
441852	diʔ-INV	cease, to end	v	KVB-PKC	1947	Lai (Hakha)	67
441855	dǒoy	charm, witchcraft		KVB-PKC	1947	Lai (Hakha)	68
441863	dôoy-I, dǒoy-II	chase, pursue		KVB-PKC	1947	Lai (Hakha)	69
441865	dǎan	method, way		KVB-PKC	1947	Lai (Hakha)	70
441872	dǒŋ	cubit (measurement: from elbow-fingertip)		KVB-PKC	1947	Lai (Hakha)	71
441878	dâam-I, dǎam -II	damp, moist		KVB-PKC	1947	Lai (Hakha)	72
441882	dep-dèe-I, dep-deet-II	deceitful, dishonest	be v.	KVB-PKC	1947	Lai (Hakha)	73
441884	deep-INV	dented		KVB-PKC	1947	Lai (Hakha)	74
441893	dok-I, doʔ-II	draw, pull		KVB-PKC	1947	Lai (Hakha)	76
441901	kha-dìi	drool		KVB-PKC	1947	Lai (Hakha)	78
441903	tîi	egg		KVB-PKC	1947	Lai (Hakha)	79
441916	dǎŋ-I, daŋʔ-II	feed, to entertain	v	KVB-PKC	1947	Lai (Hakha)	81
441917	duʔ dîm	fully satisfied (poetic)		KVB-PKC	1947	Lai (Hakha)	82
441922	dǔm	garden, vegetable field		KVB-PKC	1947	Lai (Hakha)	84
441923	dap-I, daʔ-II	grope	v	KVB-PKC	1947	Lai (Hakha)	85
441930	dêeŋ-I, děen-II	hammer, pelt, strike		KVB-PKC	1947	Lai (Hakha)	87
441940	dâm-|I, dǎm-|II	healthy, well	be v.	KVB-PKC	1947	Lai (Hakha)	88
441948	dôoŋ	household, family		KVB-PKC	1947	Lai (Hakha)	89
441958	tûŋ	length		KVB-PKC	1947	Lai (Hakha)	92
441963	domʔ-INV	lift with hand, to support	v	KVB-PKC	1947	Lai (Hakha)	93
441969	khua-dǎy	daylight, daybreak		KVB-PKC	1947	Lai (Hakha)	94
441971	dǒo-I, doot-II	love, care	v	KVB-PKC	1947	Lai (Hakha)	95
441975	dôŋ-I,  dǒn-II	meet, welcome		KVB-PKC	1947	Lai (Hakha)	96
441981	dâw-I, dǎw-II	oppose, to fight	v	KVB-PKC	1947	Lai (Hakha)	97
441986	dàŋ	other, alias		KVB-PKC	1947	Lai (Hakha)	98
441993	dâaŋ-I, dǎan-II	pale, blanched (as skin)	be v.	KVB-PKC	1947	Lai (Hakha)	99
441995	ti-dǐl	pond		KVB-PKC	1947	Lai (Hakha)	100
441998	dip-I, diʔ-II	powdered, fine (as sugar, salt, etc.), also fâaŋ dip 'well-pounded millet'	be v.	KVB-PKC	1947	Lai (Hakha)	101
442005	dâl-I, dǎl-II	separate, debar	v	KVB-PKC	1947	Lai (Hakha)	105
442008	dorʔ-INV	shadow (e.g. by a big tree to a small one)		KVB-PKC	1947	Lai (Hakha)	106
442010	deʔ-INV	squash, press down (e.g. lice)		KVB-PKC	1947	Lai (Hakha)	107
442023	dayʔ-INV	suffice, be enough	v	KVB-PKC	1947	Lai (Hakha)	109
442028	dolʔ-INV	swallow	v	KVB-PKC	1947	Lai (Hakha)	110
442030	dîi  ~ ŋǎay-|dîi	thatch		KVB-PKC	1947	Lai (Hakha)	111
442036	dòŋ	tip, end, sprout		KVB-PKC	1947	Lai (Hakha)	112
442043	dìŋ-|I, dǐn-|II	straight, true	be v.	KVB-PKC	1947	Lai (Hakha)	114
442050	dâŋ	palate, uvula (inside the throat)		KVB-PKC	1947	Lai (Hakha)	115
442061	puʔ-INV	accuse		KVB-PKC	1947	Lai (Hakha)	117
442063	pawʔ	any, every		KVB-PKC	1947	Lai (Hakha)	118
442067	pôŋ-I, pǒn-II	assemble, gather, put together		KVB-PKC	1947	Lai (Hakha)	119
442071	pîi	augmentative ("main, big", e.g. ni-pîi 'big day')		KVB-PKC	1947	Lai (Hakha)	120
442076	pôol	association, band, group		KVB-PKC	1947	Lai (Hakha)	121
442082	pàa-laak	bat		KVB-PKC	1947	Lai (Hakha)	122
442086	pǒo	belly, stomach, tummy		KVB-PKC	1947	Lai (Hakha)	123
442093	pûan	blanket		KVB-PKC	1947	Lai (Hakha)	125
442101	puak-I, puaʔ-II	blast, explode		KVB-PKC	1947	Lai (Hakha)	126
442110	pûar-I, pǔar-II	bloat, swell, be arrogant		KVB-PKC	1947	Lai (Hakha)	127
442118	pûm	body, stomach		KVB-PKC	1947	Lai (Hakha)	128
442134	pùa-I, puak-II	carry on back	v	KVB-PKC	1947	Lai (Hakha)	130
442143	pûu-I, put-II	carry (on the shoulder)		KVB-PKC	1947	Lai (Hakha)	131
442147	payʔ-INV	throw into		KVB-PKC	1947	Lai (Hakha)	132
442152	pǒŋ-I, poŋʔ-II	come off (as hat), unloose (as wheel)		KVB-PKC	1947	Lai (Hakha)	133
442154	poot-INV	come out, emerge, bulge (e.g. eyes), protrude		KVB-PKC	1947	Lai (Hakha)	134
442159	pâay ⪤ pôoy-|I, pǎay ⪤ pǒoy-|II	conceive, be pregnant (i.e. carry child)	v	KVB-PKC	1947	Lai (Hakha)	135
442164	peʔ-INV	connect, to join	v	KVB-PKC	1947	Lai (Hakha)	136
442168	tǔm pâaŋ	cotton (raw)		KVB-PKC	1947	Lai (Hakha)	137
442170	pèm-I, pěm-II	deflated, be dented	be v.	KVB-PKC	1947	Lai (Hakha)	138
442173	pîal-I, pǐal-II	deviate, astray		KVB-PKC	1947	Lai (Hakha)	139
442179	pâam-I, pǎam-II	die unnecessarily (as by drowning), be wasted (e.g. of food, etc.)		KVB-PKC	1947	Lai (Hakha)	140
442183	pǔur-I, purʔ-II	dip		KVB-PKC	1947	Lai (Hakha)	141
442189	pôm-I, pǒm-II	accept, embrace		KVB-PKC	1947	Lai (Hakha)	143
442197	pûur-|I, pǔur-|II	fall over, collapse, uproot		KVB-PKC	1947	Lai (Hakha)	144
442200	pâa	father		KVB-PKC	1947	Lai (Hakha)	145
442215	pâar	flower		KVB-PKC	1947	Lai (Hakha)	147
442225	pèe-I, peek-II	give, offer		KVB-PKC	1947	Lai (Hakha)	148
442237	pûu	grandfather		KVB-PKC	1947	Lai (Hakha)	150
442246	pîi	grandmother		KVB-PKC	1947	Lai (Hakha)	151
442252	pêem-I pěem-II	immigrate, to migrate	v	KVB-PKC	1947	Lai (Hakha)	152
442259	pǎa	male		KVB-PKC	1947	Lai (Hakha)	154
442266	pòy-moʔ-I, pǒy-moʔ-II	matter, be serious	v	KVB-PKC	1947	Lai (Hakha)	155
442270	(tsoʔ)-polʔ-INV	mix, mingle		KVB-PKC	1947	Lai (Hakha)	156
442276	pâa	mushroom		KVB-PKC	1947	Lai (Hakha)	157
442285	pǔul	plague		KVB-PKC	1947	Lai (Hakha)	158
442290	pǔum	raft		KVB-PKC	1947	Lai (Hakha)	159
442295	pùm-I, pǔm-II	round, be spherical	be v.	KVB-PKC	1947	Lai (Hakha)	160
442303	pet-I, peʔ-II	spring, to sprint, jump	v	KVB-PKC	1947	Lai (Hakha)	162
442307	pòoŋ	surrounding, nearby area, vicinity		KVB-PKC	1947	Lai (Hakha)	163
442313	pân-I, pǎn-II	thin, lank	be v.	KVB-PKC	1947	Lai (Hakha)	165
442318	pêeŋ-I, pěen-II	turn awry, branch off (as road)		KVB-PKC	1947	Lai (Hakha)	166
442320	pâl-I, pǎl-II	wade, walk on, pass by		KVB-PKC	1947	Lai (Hakha)	167
442325	paʔ  (Pv)	do something while doing something else	v	KVB-PKC	1947	Lai (Hakha)	168
442333	tàm-I, tǎm-II	abundant, many, plenty		KVB-PKC	1947	Lai (Hakha)	170
442341	tak	actual, real		KVB-PKC	1947	Lai (Hakha)	171
442348	took	adequacy, sufficiency, correct amount		KVB-PKC	1947	Lai (Hakha)	172
442353	tayʔ-INV	sharp (e.g. knife, adze)	be v.	KVB-PKC	1947	Lai (Hakha)	173
442356	tûm-I, tǔm-II	aim, to aspire, to intend	v	KVB-PKC	1947	Lai (Hakha)	174
442363	tân-I, tǎn-II	amputate, cut, cross (as a river)		KVB-PKC	1947	Lai (Hakha)	175
442372	tûay	bamboo-shoot		KVB-PKC	1947	Lai (Hakha)	177
442376	tûam-I, tǔam-II	bandage, bind, to wrap up	v	KVB-PKC	1947	Lai (Hakha)	178
442382	tâay	beer residue		KVB-PKC	1947	Lai (Hakha)	179
442386	tǔm	block		KVB-PKC	1947	Lai (Hakha)	180
442391	tak-sàa	body		KVB-PKC	1947	Lai (Hakha)	181
442397	tôo	anal, anus		KVB-PKC	1947	Lai (Hakha)	182
442402	tân-pǒor	calf of leg		KVB-PKC	1947	Lai (Hakha)	183
442407	tǔak-INV	calculate, reckon, tally		KVB-PKC	1947	Lai (Hakha)	184
442416	tûm-|I, tǔm-|II	clench		KVB-PKC	1947	Lai (Hakha)	186
442421	tây-màa-I ⪤ tâay-màa-I,    tày-maak-II ⪤ tàay-maak-II	diligent	be v.	KVB-PKC	1947	Lai (Hakha)	187
442425	tuaʔ-INV	do, make, work		KVB-PKC	1947	Lai (Hakha)	188
442430	tûm-I, tǔm-II	beat a drum, play music		KVB-PKC	1947	Lai (Hakha)	189
442436	tûar-I, tǔar-II	endure, suffer, tolerate	v	KVB-PKC	1947	Lai (Hakha)	190
442445	tûŋ-I, tǔn-II	erect, post, stand up (a post)		KVB-PKC	1947	Lai (Hakha)	192
442452	tǐn	every, each, all		KVB-PKC	1947	Lai (Hakha)	193
442455	tuʔ-INV	feed, to spoon (to the mouth)	v	KVB-PKC	1947	Lai (Hakha)	194
442458	tap	fireplace, hearth		KVB-PKC	1947	Lai (Hakha)	195
442465	tak	flesh, body		KVB-PKC	1947	Lai (Hakha)	196
442467	tûal	frontyard		KVB-PKC	1947	Lai (Hakha)	197
442472	tik-I, tiʔ-II	enflame, fuel, add (fire)		KVB-PKC	1947	Lai (Hakha)	198
442474	taʔ-INV	gauge, measure	v	KVB-PKC	1947	Lai (Hakha)	199
442480	tûu	grandchild, nephew, niece		KVB-PKC	1947	Lai (Hakha)	200
442490	tu-hmûy	hoe		KVB-PKC	1947	Lai (Hakha)	201
442495	tàa-I, taat-II	hone, sharpen	v	KVB-PKC	1947	Lai (Hakha)	202
442507	tûaŋ	mane (of a horse), bristles (of a pig)		KVB-PKC	1947	Lai (Hakha)	205
442509	tok-I, toʔ-II	meddle, pick at	v	KVB-PKC	1947	Lai (Hakha)	206
442514	tôŋ-I, tǒn-II	meet, come to see, contact		KVB-PKC	1947	Lai (Hakha)	207
442519	tîi-I, tiit-II	melt		KVB-PKC	1947	Lai (Hakha)	208
442527	tiit	muscle		KVB-PKC	1947	Lai (Hakha)	210
442530	tîn	nail		KVB-PKC	1947	Lai (Hakha)	211
442538	tewʔ-INV	nibble, bite, gnaw		KVB-PKC	1947	Lai (Hakha)	212
442541	ʔa-tûu	now		KVB-PKC	1947	Lai (Hakha)	213
442548	târ-I, tǎr-II	old	be v.	KVB-PKC	1947	Lai (Hakha)	214
442554	tuaʔ	pair, couple		KVB-PKC	1947	Lai (Hakha)	215
442558	tèl-I, těl-II	participate, join, take part		KVB-PKC	1947	Lai (Hakha)	216
442567	tâar-|I, tǎar-|II	post, put s.th. on the wall		KVB-PKC	1947	Lai (Hakha)	218
442573	tîam-I, tǐam-II	promise, avow	v	KVB-PKC	1947	Lai (Hakha)	219
442579	tôon-I, tǒon-II	push, push forward		KVB-PKC	1947	Lai (Hakha)	220
442581	tùu	subject relativizer		KVB-PKC	1947	Lai (Hakha)	221
442585	tâaŋ-I, táan-II	remain, get stuck		KVB-PKC	1947	Lai (Hakha)	222
442588	tòm-I, tǒm-II	retracted, contracted	be v.	KVB-PKC	1947	Lai (Hakha)	223
442593	tǔu	sheep		KVB-PKC	1947	Lai (Hakha)	225
442597	tòoy-I, tǒoy-II	short, brief		KVB-PKC	1947	Lai (Hakha)	226
442602	tâw-I, tǎw-II	sit	v	KVB-PKC	1947	Lai (Hakha)	227
442607	tǐa	size		KVB-PKC	1947	Lai (Hakha)	228
442610	fa-thûul	skewer, spit		KVB-PKC	1947	Lai (Hakha)	229
442613	tolʔ-INV	backslide, slide	v.i.	KVB-PKC	1947	Lai (Hakha)	230
442620	těŋ-I, teŋʔ-II	slip and fall down		KVB-PKC	1947	Lai (Hakha)	231
442622	tuʔ-INV	sow	v	KVB-PKC	1947	Lai (Hakha)	232
442626	tsǎn-tîaŋ	spear, arrow		KVB-PKC	1947	Lai (Hakha)	233
442629	tuut-INV	stocky, be plump	be v.	KVB-PKC	1947	Lai (Hakha)	234
442632	tǔu-I, tuk-II	strike, to fight	v	KVB-PKC	1947	Lai (Hakha)	235
442635	tep-I, teʔ-II	taste, to test for taste	v	KVB-PKC	1947	Lai (Hakha)	236
442652	tik-ʔaʔ	when ("at the time when")		KVB-PKC	1947	Lai (Hakha)	239
442655	tǒoŋ-I, toŋʔ-II	touch, contact		KVB-PKC	1947	Lai (Hakha)	240
442660	tâay	waist		KVB-PKC	1947	Lai (Hakha)	242
442667	tîi	liquid, water		KVB-PKC	1947	Lai (Hakha)	243
442677	tak-I, taʔ-II	weave		KVB-PKC	1947	Lai (Hakha)	244
442684	tây-I, tǎy-II	win, overcome		KVB-PKC	1947	Lai (Hakha)	245
442686	tôm-I, tǒm-II	wrap, to envelop	v	KVB-PKC	1947	Lai (Hakha)	246
442688	kop-INV	adhere		KVB-PKC	1947	Lai (Hakha)	247
442692	kîaŋ	adjacent, beside, near		KVB-PKC	1947	Lai (Hakha)	248
442698	kǔm	age, year		KVB-PKC	1947	Lai (Hakha)	249
442707	kôŋ	alley, lane		KVB-PKC	1947	Lai (Hakha)	250
442713	kìl	angle, corner		KVB-PKC	1947	Lai (Hakha)	251
442720	kâay-I, kǎay-II	ascend, climb up		KVB-PKC	1947	Lai (Hakha)	252
442725	kâŋ-I, kǎn-II	bake, fry, roast		KVB-PKC	1947	Lai (Hakha)	253
442731	kolʔ-INV	bald, barren	be v.	KVB-PKC	1947	Lai (Hakha)	254
442736	kâm	bank (of a river) side (of a road), shore (of an ocean)		KVB-PKC	1947	Lai (Hakha)	255
442742	kǔay-I, kuayʔ ⪤ koyʔ-II	bend over (as bow)		KVB-PKC	1947	Lai (Hakha)	258
442744	kâr	between, among		KVB-PKC	1947	Lai (Hakha)	259
442751	kǎaŋ-I, kaŋʔ-II	blaze, burn		KVB-PKC	1947	Lai (Hakha)	260
442758	kek-I, keʔ-II	burst, explode, rupture		KVB-PKC	1947	Lai (Hakha)	261
442765	kâw-I, koʔ-II	call, invite		KVB-PKC	1947	Lai (Hakha)	262
442775	kêŋ-|I, kěn-|II	carry (in the hand), bring along		KVB-PKC	1947	Lai (Hakha)	264
442779	khàa	chin		KVB-PKC	1947	Lai (Hakha)	265
442785	kup-I, kuʔ-II	circle, to embrace	v	KVB-PKC	1947	Lai (Hakha)	266
442787	kǔal	coil, loop		KVB-PKC	1947	Lai (Hakha)	267
442798	kak-I, kaʔ-II	crack, split		KVB-PKC	1947	Lai (Hakha)	269
442802	kîr-I, kǐr-II	curl (e.g. hair)		KVB-PKC	1947	Lai (Hakha)	270
442806	kòoy-|I, kǒoy-|II	curved, crooked	be v.	KVB-PKC	1947	Lai (Hakha)	271
442820	kot (kàa)	gate		KVB-PKC	1947	Lai (Hakha)	273
442825	kûuy-I, kǔuy-II	droop (strictly used for trees)		KVB-PKC	1947	Lai (Hakha)	274
442827	kàŋ-I, kǎn-II	dry up (as a lake), evaporate		KVB-PKC	1947	Lai (Hakha)	275
442833	kí̌iw	elbow		KVB-PKC	1947	Lai (Hakha)	276
442843	kâa	entrance, mouth		KVB-PKC	1947	Lai (Hakha)	278
442846	kǒm-I, komʔ-II	fellowship, associate, befriend		KVB-PKC	1947	Lai (Hakha)	279
442853	kut-tǔm	fist		KVB-PKC	1947	Lai (Hakha)	281
442860	kěe	leg, foot		KVB-PKC	1947	Lai (Hakha)	283
442866	kîaw-I, kǐaw-II	fry	v	KVB-PKC	1947	Lai (Hakha)	284
442869	kâl-I, kǎl-II	go, pace		KVB-PKC	1947	Lai (Hakha)	285
442878	kut	hand		KVB-PKC	1947	Lai (Hakha)	287
442892	kǔa	hole		KVB-PKC	1947	Lai (Hakha)	289
442898	kǔar-I, kuarʔ-II	hollow	be v.	KVB-PKC	1947	Lai (Hakha)	290
442902	kìi	horn		KVB-PKC	1947	Lai (Hakha)	291
442911	va-kok	hornbill		KVB-PKC	1947	Lai (Hakha)	292
442915	kûul-|I, kǔul-|II	hunchbacked	be v.	KVB-PKC	1947	Lai (Hakha)	293
442922	kày (maʔ)	first person singular pronoun		KVB-PKC	1947	Lai (Hakha)	295
442931	(kǐl)-kôoy-INV	keep, take care		KVB-PKC	1947	Lai (Hakha)	296
442933	kǎl	kidney		KVB-PKC	1947	Lai (Hakha)	297
442939	khuuk ⪤ khuup	knee		KVB-PKC	1947	Lai (Hakha)	298
442947	ŋǎay-kûaŋ|	lobster, prawn		KVB-PKC	1947	Lai (Hakha)	299
442953	(to)-kòoŋ	loin		KVB-PKC	1947	Lai (Hakha)	300
442959	kâm	mouth		KVB-PKC	1947	Lai (Hakha)	301
442966	pa-kûa	nine		KVB-PKC	1947	Lai (Hakha)	302
442976	kop	pair		KVB-PKC	1947	Lai (Hakha)	303
442982	kǎar-INV	part, separate (e.g. fingers, legs)		KVB-PKC	1947	Lai (Hakha)	304
442984	sa-|kuʔ	porcupine ("porcupine animal")		KVB-PKC	1947	Lai (Hakha)	305
442991	kîir ⪤ kîar-I, kǐir ⪤ kǐar-II	return		KVB-PKC	1947	Lai (Hakha)	306
443000	(thàŋ) kâm-I, kǎm-II	set a trap		KVB-PKC	1947	Lai (Hakha)	308
443005	kaap-I, kaʔ-II	shoot		KVB-PKC	1947	Lai (Hakha)	309
443016	mit-kûu-I, kuʔ-II	sleepy	be v.	KVB-PKC	1947	Lai (Hakha)	310
443020	khaap	span of hand		KVB-PKC	1947	Lai (Hakha)	311
443025	(mit) kày-I, kǎy-II	squint (e.g. eyes)	v	KVB-PKC	1947	Lai (Hakha)	312
443037	kôŋ	story, about something		KVB-PKC	1947	Lai (Hakha)	314
443039	kulʔ-INV	surround		KVB-PKC	1947	Lai (Hakha)	315
443043	bîa kǎm-I, kamʔ-II	swear, promise		KVB-PKC	1947	Lai (Hakha)	316
443046	tsa-kây	tiger		KVB-PKC	1947	Lai (Hakha)	317
443050	kalʔ-INV	bolt, contradict, entangle		KVB-PKC	1947	Lai (Hakha)	318
443055	kûaŋ	trough, box		KVB-PKC	1947	Lai (Hakha)	319
443063	kûl	twenty		KVB-PKC	1947	Lai (Hakha)	320
443072	khǒy	where		KVB-PKC	1947	Lai (Hakha)	323
443080	kǎaw-I, kawʔ-II	wide (as spacious), open (as a lid)	be v.	KVB-PKC	1947	Lai (Hakha)	324
443089	phàa-I, phaak-II	arrive, reach		KVB-PKC	1947	Lai (Hakha)	326
443096	phak-I phaʔ-II	astringent (taste)		KVB-PKC	1947	Lai (Hakha)	327
443100	phûum-I, phǔum-II	bury, inter, immerge, be covered with (middle voice)		KVB-PKC	1947	Lai (Hakha)	328
443107	pěeŋ pha-|lep	butterfly		KVB-PKC	1947	Lai (Hakha)	329
443113	phûr-|I, phǔr-|II ⪤ phôr-|I, phǒr-|II	carry (things on the back)	v	KVB-PKC	1947	Lai (Hakha)	330
443116	phuaʔ-INV	compose, create, make up (things)		KVB-PKC	1947	Lai (Hakha)	331
443122	phûŋ	custom, behaviour, rites		KVB-PKC	1947	Lai (Hakha)	332
443124	phùu hlǎm	revenge		KVB-PKC	1947	Lai (Hakha)	333
443128	(lây)-phut	dust, powder		KVB-PKC	1947	Lai (Hakha)	334
443130	phûn-I, phǔn-II	erect, post		KVB-PKC	1947	Lai (Hakha)	335
443135	phûl-I, phǔl-II	exhume		KVB-PKC	1947	Lai (Hakha)	336
443138	phâw-I, phǎw-II	expose, put in the open		KVB-PKC	1947	Lai (Hakha)	337
443145	phalʔ-INV	extinguish (fire, forest fire, etc)		KVB-PKC	1947	Lai (Hakha)	338
443148	phûur-I, phǔur-II	fell. uproot		KVB-PKC	1947	Lai (Hakha)	339
443151	phû(u)l-I, phǔ(u)l-II	overflow (as boiling water), foam, bubble	v	KVB-PKC	1947	Lai (Hakha)	340
443159	phûn-I, phǔn-II	grumble, mutter, murmur		KVB-PKC	1947	Lai (Hakha)	342
443164	phây-I, phǎy-II	horizontal (opposite of vertical), flat, level		KVB-PKC	1947	Lai (Hakha)	343
443172	phǔn	kind, sort		KVB-PKC	1947	Lai (Hakha)	344
443175	phok-I, phoʔ-II	lever, tip up, lift up one's end	v	KVB-PKC	1947	Lai (Hakha)	345
443177	phelʔ-INV	loosen, undercut, undo		KVB-PKC	1947	Lai (Hakha)	346
443182	phêr	mat		KVB-PKC	1947	Lai (Hakha)	347
443189	phûaŋ-I, phǔan-II	reveal, proclaim		KVB-PKC	1947	Lai (Hakha)	348
443193	phet-I, pheʔ-II	pull away (as support from underneath), to cut off (as a water source		KVB-PKC	1947	Lai (Hakha)	349
443195	phôoy-I, phǒoy-II	pull out, uproot		KVB-PKC	1947	Lai (Hakha)	350
443198	phâar	mange, rash		KVB-PKC	1947	Lai (Hakha)	351
443205	phǎan-I, phanʔ-II	reach		KVB-PKC	1947	Lai (Hakha)	352
443207	phòo	rind, shield, animal skin		KVB-PKC	1947	Lai (Hakha)	353
443211	phǎl	sheaf		KVB-PKC	1947	Lai (Hakha)	354
443215	phêl	sliver, splinter		KVB-PKC	1947	Lai (Hakha)	355
443218	phaʔ-INV	spread, stretch out (as a blanket on the ground)		KVB-PKC	1947	Lai (Hakha)	356
443223	phulʔ-INV	sprinkle (as salt on meat, curry, etc)		KVB-PKC	1947	Lai (Hakha)	357
443230	phiak-I, phiaʔ-II	sweep		KVB-PKC	1947	Lai (Hakha)	359
443238	phǎy	thigh		KVB-PKC	1947	Lai (Hakha)	360
443247	phùu-I phuuk-II	transplant, uproot, pull out		KVB-PKC	1947	Lai (Hakha)	362
443250	phâay nèel	valley, vale		KVB-PKC	1947	Lai (Hakha)	364
443255	phǒŋ-I, phoŋʔ-II	uproot, unloose		KVB-PKC	1947	Lai (Hakha)	365
443257	phân-I, phǎn-II	create (a song), knit (a cloth)		KVB-PKC	1947	Lai (Hakha)	366
443265	phûu-I, phuut-II	worthy, be expedient	be v.	KVB-PKC	1947	Lai (Hakha)	368
443270	thûr ⪤ thôr-I, thǔr ⪤ thǒr-II	acid, sour	be v.	KVB-PKC	1947	Lai (Hakha)	369
443279	thak-I, thaʔ-II	acrid, spicy (hot)	be v.	KVB-PKC	1947	Lai (Hakha)	370
443293	sa-thâar	antelope, wild goat		KVB-PKC	1947	Lai (Hakha)	372
443297	thǔam	apparel, dress, cloth		KVB-PKC	1947	Lai (Hakha)	373
443302	thâl	arrow		KVB-PKC	1947	Lai (Hakha)	374
443312	thîi	blood		KVB-PKC	1947	Lai (Hakha)	375
443323	thâm-I, thǎm-II	caress, touch (with hand), grope		KVB-PKC	1947	Lai (Hakha)	376
443328	themʔ-INV	carve, chip, scrape (as wood)		KVB-PKC	1947	Lai (Hakha)	377
443331	sa-thèe	cicada, insect		KVB-PKC	1947	Lai (Hakha)	378
443334	thîaŋ-I, thǐan-II	clean	be v.	KVB-PKC	1947	Lai (Hakha)	379
443342	sâm thiʔ	comb (for hair)		KVB-PKC	1947	Lai (Hakha)	380
443345	thìm-I, thǐm-II	dark	be v.	KVB-PKC	1947	Lai (Hakha)	381
443350	thuuk-I, thuʔ-II	deep	be v.	KVB-PKC	1947	Lai (Hakha)	382
443362	thîi-I, thiʔ-II	dead, die	be v.	KVB-PKC	1947	Lai (Hakha)	384
443371	thǎaw	fat, grease		KVB-PKC	1947	Lai (Hakha)	385
443381	thǎw	flies, mosquito		KVB-PKC	1947	Lai (Hakha)	386
443389	thây	fruit		KVB-PKC	1947	Lai (Hakha)	387
443398	thîiŋ	ginger		KVB-PKC	1947	Lai (Hakha)	388
443406	lûŋ-thùu	hearthstone		KVB-PKC	1947	Lai (Hakha)	389
443411	thup-I, thuʔ-II	hide		KVB-PKC	1947	Lai (Hakha)	390
443413	thûn-I, thǔn-II  ~ thân-I, thǎn-II	infuse, pour in		KVB-PKC	1947	Lai (Hakha)	391
443421	thîir ⪤ thîar	iron, steel, metal		KVB-PKC	1947	Lai (Hakha)	392
443430	thak-I thaʔ-II	itch, be itchy		KVB-PKC	1947	Lai (Hakha)	393
443440	that-I, thaʔ-II	kill		KVB-PKC	1947	Lai (Hakha)	394
443449	thǎy-|I, thayʔ-|II	comprehend, know, understand, hear		KVB-PKC	1947	Lai (Hakha)	395
443458	thuaʔ	layers		KVB-PKC	1947	Lai (Hakha)	396
443463	thǐn	liver		KVB-PKC	1947	Lai (Hakha)	397
443474	thìam (bùu)	loom		KVB-PKC	1947	Lai (Hakha)	398
443484	thâr-I, thǎr-II	fresh, new	be v.	KVB-PKC	1947	Lai (Hakha)	401
443494	(rǎay) thôoy-I, -thǒoy-II	offer (sacrifice), utter (incantation)		KVB-PKC	1947	Lai (Hakha)	402
